ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
19499,180000.0,2,1,2,46,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6324,100000.0,2,2,2,30,0,0,0,0,0,0,58335.0,56745.0,56058.0,51573.0,47665.0,43756.0,2801.0,2300.0,1613.0,1594.0,1654.0,1222.0,0
28170,350000.0,2,1,2,30,-2,-2,-2,-2,-2,-2,951.0,601.0,714.0,263.0,900.0,1271.0,605.0,716.0,263.0,900.0,1271.0,1218.0,0
16401,10000.0,2,3,2,44,2,2,2,2,2,2,10422.0,9775.0,10964.0,11153.0,10762.0,10126.0,0.0,2500.0,1000.0,400.0,0.0,672.0,1
12439,160000.0,2,1,2,33,-1,-1,-1,-1,-1,-1,5256.0,3290.0,1140.0,559.0,2065.0,450.0,3290.0,1140.0,559.0,2065.0,450.0,825.0,0
-12008,-271224.6643371531,3,7,4,67,9,9,9,9,9,9,-209451.09695468505,-189059.15520860534,-197888.60811993573,277191.10055414937,-175915.60124645638,218995.54029332864,-49043.83852489198,-65846.3038741168,67334.61899607393,-40503.59411625705,51271.08043860391,-48741.61315953832,0
42412,-289620.40034121973,3,7,4,4,9,9,9,9,9,9,273747.28373386984,263223.2364915998,-165859.6487794351,-175215.2144953009,238453.29260690525,226984.5634590586,-58592.43033188762,-63684.542218111776,60062.71049887647,60751.61874674846,-47339.55965979818,-56766.12414050451,1
15147,70000.0,2,1,2,23,2,2,0,0,0,0,72593.0,70828.0,74271.0,70467.0,50700.0,49329.0,0.0,7463.0,2200.0,2840.0,1781.0,1812.0,1
4582,210000.0,1,1,1,43,-1,-1,-1,-1,-2,-1,880.0,724.0,844.0,-36.0,-916.0,1030.0,724.0,1000.0,0.0,0.0,3000.0,670.0,1
22241,50000.0,2,3,1,30,-1,-1,-1,-1,-1,-1,1032.0,1464.0,1722.0,316.0,2615.0,2104.0,1464.0,1722.0,316.0,2615.0,2104.0,3379.0,0
41554,587036.6354240695,3,7,4,0,9,9,9,9,9,9,323682.922742759,275504.7989650688,300313.5579217684,-181987.75755789358,269614.77344457037,-198339.70890215525,62254.91749563764,80376.74489945217,74870.114546158,57922.125212192914,-42424.42802319348,-63539.96868195004,0
27443,300000.0,1,1,1,45,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19578,80000.0,2,2,1,45,1,2,2,2,2,2,53916.0,52462.0,55327.0,56804.0,57469.0,58505.0,0.0,4327.0,3000.0,2200.0,2100.0,0.0,1
18997,400000.0,2,2,1,36,0,-1,2,-1,0,0,20818.0,1079.0,799.0,1883.0,587.0,0.0,1878.0,0.0,1883.0,0.0,0.0,0.0,0
25100,360000.0,1,5,1,50,1,-2,-2,-2,-2,-2,4767.0,-233.0,-233.0,-233.0,-233.0,-233.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-12078,-264263.3448376073,3,7,4,4,9,9,9,9,9,9,344465.34525839414,-167091.70869537618,306459.56482971663,235947.07362667122,-159326.2517353342,-168905.14910287643,60499.25522230725,85911.57028203404,72198.07457069925,60411.70515201807,-53521.70743588624,-65863.82906116026,0
15690,30000.0,1,2,2,22,0,0,0,0,0,0,4921.0,3810.0,3890.0,2199.0,2209.0,1429.0,1500.0,2000.0,2000.0,400.0,0.0,500.0,1
13476,30000.0,2,2,1,56,0,0,2,0,0,2,11564.0,14099.0,13580.0,13657.0,16356.0,16540.0,3042.0,0.0,600.0,2942.0,600.0,0.0,0
14283,70000.0,2,1,2,24,0,0,0,0,0,0,69023.0,70601.0,70426.0,69013.0,58329.0,51271.0,3600.0,2500.0,2100.0,2128.0,3000.0,0.0,0
28729,20000.0,2,2,2,30,0,0,0,0,0,0,21302.0,18842.0,19370.0,19355.0,17155.0,18660.0,1300.0,1800.0,1106.0,435.0,1599.0,1000.0,0
23611,50000.0,2,2,1,39,0,0,0,0,0,0,45989.0,47302.0,48330.0,47763.0,48578.0,49015.0,2081.0,2109.0,2049.0,1864.0,1923.0,1882.0,0
49211,-236782.00420057637,3,7,4,69,9,9,9,9,9,9,-194461.450412235,-212117.15328360946,-200834.36237938973,288139.35667225765,225780.62642800403,-173182.56676977448,-44921.50737890387,-72147.17377256622,63798.17423475096,53739.25854999488,50688.3819320088,68112.15711416831,0
19323,60000.0,2,2,1,38,7,6,5,4,3,2,126220.0,76247.0,72225.0,67850.0,63073.0,61761.0,0.0,880.0,528.0,0.0,0.0,2380.0,0
9435,10000.0,2,2,2,22,-1,-1,0,0,0,0,656.0,8748.0,9644.0,9541.0,8971.0,9645.0,10128.0,1200.0,400.0,323.0,1600.0,300.0,0
42272,680930.8928084426,3,7,4,5,9,9,9,9,9,9,-179254.33317182917,-221590.77409089037,257289.0792804736,269079.7320419971,-191822.66301939887,-175974.65165874048,-43952.05129510746,76636.3598764788,73556.24184605366,52823.26914785934,51754.05245656141,60171.12342508913,0
8619,230000.0,2,3,2,39,-2,-2,-2,-2,-2,-2,1876.0,1876.0,1876.0,2848.0,1876.0,4634.0,1876.0,1876.0,2848.0,1876.0,4634.0,1876.0,0
25366,250000.0,2,2,1,25,0,0,0,0,0,0,13358.0,19102.0,23681.0,20869.0,25490.0,31258.0,6000.0,5000.0,4000.0,5000.0,6000.0,5000.0,0
28200,500000.0,2,1,1,40,0,-1,0,0,0,-1,18436.0,2574.0,1390.0,3186.0,1649.0,2507.0,3001.0,1320.0,2007.0,1651.0,2517.0,4180.0,0
15293,200000.0,2,2,1,45,-2,-2,-2,-2,-2,-2,1182.0,0.0,198.0,3532.0,0.0,0.0,0.0,198.0,3532.0,0.0,0.0,0.0,0
23918,50000.0,1,1,2,22,0,0,0,0,0,0,38251.0,34489.0,32252.0,6182.0,17118.0,8922.0,4000.0,1500.0,1500.0,2500.0,500.0,400.0,0
13911,90000.0,2,3,1,33,0,0,0,0,0,0,86960.0,85585.0,87235.0,84511.0,84488.0,86184.0,3200.0,3114.0,3000.0,3100.0,3100.0,3500.0,1
8353,300000.0,2,2,1,31,-1,-1,-1,-1,-1,-1,3863.0,4242.0,5090.0,309.0,2700.0,7593.0,5021.0,5134.0,322.0,5013.0,7611.0,8059.0,0
19049,210000.0,2,1,1,40,0,0,0,0,0,0,47109.0,47930.0,53615.0,55117.0,57192.0,63229.0,2000.0,6500.0,3000.0,3000.0,7000.0,2500.0,0
4196,240000.0,1,1,2,33,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,41300.0,0.0,0.0,0.0,0.0,41300.0,868.0,0
17815,10000.0,1,3,2,22,1,-1,0,0,0,0,0.0,7492.0,8589.0,9365.0,7740.0,1000.0,7492.0,1224.0,1000.0,175.0,0.0,0.0,0
8982,30000.0,1,2,2,43,0,0,0,0,0,-2,28118.0,29266.0,28829.0,15762.0,0.0,0.0,2000.0,1209.0,700.0,0.0,0.0,0.0,0
13888,270000.0,1,3,2,51,0,0,0,0,0,0,152979.0,101616.0,105562.0,6102.0,6741.0,65672.0,3500.0,4000.0,1000.0,1000.0,63000.0,3000.0,0
2492,300000.0,1,1,2,31,-1,-1,-1,-1,-1,-1,360.0,360.0,360.0,360.0,980.0,360.0,360.0,360.0,360.0,980.0,360.0,3420.0,1
15207,70000.0,2,3,2,29,0,-1,-1,2,0,0,20064.0,24336.0,25510.0,24726.0,25377.0,24818.0,24336.0,3010.0,0.0,875.0,600.0,1000.0,0
302,440000.0,2,1,2,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162000.0,0.0,0
16044,50000.0,2,3,1,46,-1,-1,-1,-1,-1,-1,65.0,0.0,1271.0,940.0,110.0,0.0,0.0,1271.0,949.0,110.0,0.0,558.0,1
41332,-237704.2662450776,3,7,4,65,9,9,9,9,9,9,299893.96327363845,287201.9352409634,-207178.0779010573,-187099.46540522654,261406.80811761887,-172833.38927774655,-46795.791405192154,-60758.39484281317,-59407.80928474857,61871.51711774397,-54772.77097128359,68007.35604518735,0
4030,250000.0,2,1,1,40,-1,-1,-1,0,-1,-1,326.0,326.0,652.0,326.0,326.0,326.0,326.0,652.0,0.0,326.0,326.0,326.0,1
7642,210000.0,1,2,2,27,0,0,0,0,0,0,30365.0,29858.0,30713.0,27644.0,26236.0,26312.0,1606.0,2000.0,1200.0,1200.0,1000.0,1000.0,0
45354,675461.1408500031,3,7,4,6,9,9,9,9,9,9,284876.33632120804,-174770.21187030355,-191601.9482145938,283806.7343471358,-181976.29816584275,-142837.20042450653,-53386.59539281884,-67222.62448655868,64895.71734287661,-51855.74456084287,-48121.946605971,72387.78398505478,0
25648,130000.0,2,2,1,47,-1,-1,-1,-1,-1,-2,2317.0,29.0,2595.0,1030.0,-1121.0,-2452.0,3000.0,3000.0,1000.0,897.0,0.0,2003.0,1
24183,200000.0,1,2,2,30,-1,-1,-1,-1,-1,-1,15140.0,18028.0,16456.0,15370.0,14966.0,16230.0,18044.0,16474.0,15392.0,14972.0,16240.0,14960.0,0
3876,300000.0,2,2,1,43,-1,-1,-2,-2,-2,-2,1314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29806,60000.0,1,2,1,40,0,0,0,0,0,0,53896.0,53640.0,51608.0,52642.0,52806.0,53530.0,2500.0,2500.0,2500.0,2000.0,2100.0,2200.0,0
17200,140000.0,2,1,2,29,0,0,0,0,0,0,51822.0,52960.0,57088.0,62868.0,65284.0,69663.0,2000.0,5000.0,6500.0,3000.0,5000.0,5000.0,0
22750,210000.0,2,3,1,41,-2,-2,-2,-2,-2,-2,16486.0,15725.0,18210.0,10784.0,41477.0,6879.0,15728.0,18213.0,10784.0,41477.0,6879.0,9498.0,0
3510,50000.0,2,2,2,27,2,2,2,2,0,0,47760.0,45064.0,45744.0,43123.0,42343.0,43020.0,0.0,3400.0,0.0,1528.0,3038.0,0.0,1
11961,150000.0,2,2,2,42,0,0,0,0,0,0,89341.0,79904.0,72182.0,61014.0,49502.0,46055.0,5000.0,6000.0,3000.0,2000.0,10000.0,5000.0,0
26141,150000.0,2,2,1,37,-1,-1,-1,-1,-1,-1,2897.0,2486.0,-4.0,1494.0,-6.0,8047.0,2489.0,0.0,1498.0,0.0,8053.0,0.0,0
48658,-238339.39239679178,3,7,4,67,9,9,9,9,9,9,-188806.44703194563,270010.0261772776,-191496.3305226126,-171427.11624002256,245348.3315778711,-196500.53047145248,-48746.113043478224,85814.46884149653,-49647.34265420059,-53422.50438444088,51596.58336040835,73501.96884950153,0
22347,170000.0,2,1,1,30,-2,-2,-2,-1,-1,-1,5280.0,5020.0,996.0,35490.0,6000.0,5350.0,5020.0,996.0,35490.0,6000.0,5350.0,12500.0,0
18499,90000.0,2,2,2,26,0,0,0,0,0,0,70457.0,64479.0,31470.0,28996.0,26067.0,23292.0,2850.0,1900.0,1700.0,1000.0,1000.0,1200.0,0
27945,180000.0,2,1,2,28,0,0,0,0,0,0,20098.0,22063.0,11705.0,14900.0,7180.0,-10.0,3000.0,4000.0,4000.0,3000.0,0.0,550.0,0
13591,200000.0,1,1,1,53,-2,-1,-1,-1,-1,-1,513.0,974.0,4271.0,3696.0,0.0,2099.0,974.0,4271.0,3696.0,0.0,2099.0,7784.0,0
29046,290000.0,2,2,1,50,0,0,0,0,0,0,272799.0,261286.0,246740.0,224260.0,233251.0,226100.0,10109.0,10126.0,7095.0,30227.0,40213.0,40211.0,0
26054,520000.0,2,1,1,43,0,0,0,0,0,0,146124.0,145785.0,147972.0,157115.0,196804.0,21550.0,6024.0,18069.0,30000.0,46805.0,21550.0,1287.0,0
9240,300000.0,2,2,1,31,-1,-1,-1,-1,-1,-1,3862.0,-3.0,6367.0,570.0,3749.0,127.0,0.0,6370.0,570.0,3749.0,1217.0,60959.0,0
10150,200000.0,2,2,1,41,-2,-2,-2,-2,-2,-2,23570.0,735.0,0.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,0.0,0.0,1
15724,170000.0,1,5,1,40,0,0,0,0,0,-2,69072.0,153837.0,144225.0,111983.0,0.0,0.0,100467.0,50269.0,3567.0,0.0,0.0,0.0,0
5469,350000.0,2,1,2,33,-2,-2,-2,-2,-2,-2,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,940.0,0
23426,300000.0,2,2,1,34,-1,-1,-1,-1,-1,-1,37505.0,57210.0,36667.0,34252.0,25583.0,28676.0,57210.0,36679.0,34263.0,25583.0,28676.0,37173.0,0
13414,290000.0,2,2,1,49,-1,-1,-1,-1,-1,-1,5287.0,2323.0,704.0,2135.0,1591.0,5392.0,2334.0,707.0,2145.0,1599.0,5419.0,5039.0,1
29109,50000.0,2,3,2,57,2,2,-2,-2,-2,-2,50525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47620,-314183.16368549276,3,7,4,7,9,9,9,9,9,9,-225234.10787784532,-195936.3045775201,318142.7969051711,243426.56381776446,-187961.32487326764,-186174.71458990988,61141.41840388883,77446.86756449669,-62758.27655293037,-52562.70132701839,-55370.562088610845,-49676.00871929666,0
29313,110000.0,1,2,1,30,2,2,2,2,2,2,88168.0,90585.0,89555.0,87410.0,85576.0,84021.0,7300.0,3800.0,3000.0,3100.0,3000.0,3000.0,1
44878,-283184.0286113414,3,7,4,2,9,9,9,9,9,9,-224735.32876727282,-223277.24514667992,-173085.2149915339,-182436.60155112293,-160867.24776938686,223928.15547908584,55600.50045218078,-57183.46067088426,-48380.97815366261,59408.44539435768,-46711.60038853185,-58641.74858703082,0
23310,30000.0,2,3,1,39,-1,2,-1,-1,-2,-2,1937.0,640.0,1751.0,0.0,0.0,0.0,0.0,1751.0,0.0,0.0,0.0,0.0,1
1536,50000.0,1,3,1,48,-1,-1,0,0,0,0,2722.0,33868.0,26646.0,26832.0,27395.0,27940.0,33895.0,1439.0,959.0,994.0,1000.0,1013.0,0
13134,260000.0,2,2,2,41,0,0,0,0,0,0,252582.0,253302.0,254767.0,190432.0,105466.0,2312.0,9725.0,10617.0,8555.0,4722.0,2146.0,199485.0,1
-12026,575789.0170301014,3,7,4,71,9,9,9,9,9,9,281249.5791092492,-217974.31336878834,-215954.13516652543,252190.56103072764,-188587.47766741985,220164.17263339294,-55651.8849295192,74909.47193763475,-56031.7853901055,-42935.46392725875,-50797.32808490423,-50391.695393053495,0
19930,210000.0,2,2,1,49,-1,-1,-1,-1,-1,-1,11790.0,2230.0,390.0,3470.0,390.0,2140.0,2230.0,390.0,3470.0,390.0,2140.0,780.0,0
18826,250000.0,2,2,1,28,2,0,0,0,2,0,28245.0,29468.0,31488.0,34060.0,33213.0,34670.0,2000.0,2500.0,3100.0,0.0,2000.0,8000.0,1
10631,180000.0,1,1,1,46,-1,3,2,-1,-1,-1,780.0,780.0,390.0,390.0,390.0,540.0,0.0,0.0,390.0,390.0,540.0,390.0,0
18357,50000.0,2,1,2,24,0,0,0,-1,-1,-1,27320.0,50339.0,40791.0,13676.0,9457.0,390.0,27704.0,5000.0,13676.0,9457.0,14000.0,568.0,0
3393,150000.0,2,2,1,26,0,0,-1,-1,-2,-2,115786.0,123423.0,5250.0,0.0,0.0,0.0,10000.0,5250.0,0.0,0.0,0.0,0.0,0
-19210,-337644.65763056936,3,7,4,69,9,9,9,9,9,9,-240903.89270127472,-224097.73498076788,272370.68593457004,-205788.65254413662,231114.45988255204,271126.55945115135,-53425.703705881606,-57316.456245577996,74267.58533235159,-42930.3985600352,60829.48044185902,73272.97928113567,1
25334,80000.0,2,3,2,28,-1,-1,-1,-1,-1,-1,1646.0,4830.0,4655.0,15403.0,5849.0,2046.0,4830.0,4655.0,17663.0,5852.0,2254.0,1467.0,0
28,50000.0,2,3,2,30,0,0,0,0,0,0,22541.0,16138.0,17163.0,17878.0,18931.0,19617.0,1300.0,1300.0,1000.0,1500.0,1000.0,1012.0,0
6834,10000.0,1,2,1,42,-1,2,0,0,2,2,9860.0,9169.0,9055.0,9908.0,9611.0,10059.0,0.0,1200.0,1000.0,0.0,1000.0,0.0,1
15656,130000.0,2,2,1,37,0,0,0,2,0,0,41200.0,42532.0,46413.0,45000.0,45800.0,0.0,2019.0,4900.0,0.0,1000.0,0.0,0.0,1
26350,120000.0,2,3,2,31,-1,-1,-1,-1,-1,-1,396.0,396.0,396.0,396.0,396.0,1100.0,396.0,396.0,396.0,396.0,1100.0,396.0,0
6159,70000.0,2,1,1,62,0,0,0,0,0,0,69926.0,69474.0,60975.0,38546.0,37843.0,38632.0,4000.0,3000.0,1341.0,1359.0,1403.0,1352.0,0
4897,390000.0,2,1,2,42,0,0,0,0,0,2,98262.0,94122.0,89672.0,83663.0,84449.0,75445.0,5003.0,5000.0,3200.0,9000.0,0.0,5000.0,0
19042,50000.0,2,2,1,23,0,-1,0,0,0,0,14465.0,48796.0,50206.0,50831.0,42731.0,43224.0,50295.0,2500.0,2031.0,1274.0,1500.0,1600.0,0
12099,120000.0,2,1,2,28,-1,2,-1,-1,2,2,594.0,594.0,15611.0,7628.0,7361.0,9200.0,0.0,15611.0,3000.0,0.0,2000.0,0.0,0
29726,310000.0,1,2,1,37,-2,-2,-2,-2,-2,-2,1619.0,1443.0,1443.0,1443.0,1443.0,2886.0,1443.0,1443.0,1443.0,1443.0,2886.0,0.0,0
5036,400000.0,1,2,1,45,0,0,2,0,0,2,337135.0,373869.0,366338.0,374255.0,409777.0,527566.0,44000.0,0.0,14000.0,42000.0,126000.0,18000.0,0
14094,500000.0,2,1,1,45,0,0,0,0,0,0,193083.0,210013.0,218508.0,230776.0,245546.0,255905.0,21507.0,15020.0,20007.0,20007.0,15912.0,26402.0,0
20182,170000.0,2,1,2,28,0,0,0,0,0,0,56766.0,59811.0,61987.0,63849.0,66276.0,68207.0,4000.0,3638.0,3500.0,3500.0,3000.0,3000.0,0
15185,20000.0,2,2,2,25,2,2,2,2,2,2,14549.0,17144.0,16580.0,18366.0,18766.0,18324.0,2845.0,0.0,2067.0,1000.0,0.0,1664.0,0
24643,300000.0,1,2,2,30,-1,-1,0,0,0,-1,18468.0,60489.0,63982.0,124493.0,16367.0,41338.0,61200.0,45153.0,102749.0,186.0,45079.0,40000.0,0
27255,80000.0,1,1,1,46,2,2,2,2,2,2,40509.0,40551.0,42592.0,43296.0,43892.0,43060.0,1000.0,3000.0,1700.0,1600.0,0.0,3500.0,0
16710,170000.0,1,1,2,39,0,0,0,0,0,0,138811.0,136227.0,136893.0,122820.0,120550.0,102054.0,5505.0,4849.0,4614.0,4600.0,3704.0,4506.0,0
17085,60000.0,2,2,2,25,0,0,0,0,0,0,36081.0,37194.0,38116.0,39902.0,58737.0,56902.0,2500.0,2000.0,3000.0,20000.0,3000.0,2000.0,0
20290,210000.0,2,1,1,51,-1,-1,-1,2,-1,-1,3490.0,3611.0,13920.0,10284.0,3813.0,1154.0,3611.0,12797.0,0.0,3829.0,1154.0,2766.0,0
2543,100000.0,1,1,2,28,0,0,0,0,0,0,72970.0,100360.0,91329.0,76840.0,77455.0,79472.0,30000.0,4094.0,2900.0,2850.0,3300.0,3123.0,0
13557,200000.0,1,1,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29561,220000.0,1,1,1,38,-1,-1,3,2,2,-2,1815.0,743.0,743.0,43.0,-657.0,-1357.0,1486.0,0.0,0.0,0.0,0.0,0.0,0
47703,569340.6165266836,3,7,4,68,9,9,9,9,9,9,345032.3749218391,-230504.69870414445,315590.1904404124,259614.8474365524,236178.8309974583,246385.9145066224,-51628.33980763122,-62472.28281555257,73683.66192703495,61673.85999584686,-44028.368873055195,61968.6928777268,1
-13888,647422.8234350068,3,7,4,-1,9,9,9,9,9,9,-222510.10152625834,281666.37423846923,283022.72586469905,-154218.99712821274,-185454.73498795548,-171156.8067080325,61423.96168911828,86104.2516404248,-55183.110400539794,-45517.377741155884,61464.66677095735,-49380.01705659041,0
25337,50000.0,2,1,2,27,0,0,0,0,0,0,44402.0,44977.0,46546.0,46033.0,48656.0,41674.0,2000.0,3000.0,2400.0,3023.0,5000.0,0.0,0
8323,210000.0,2,2,2,28,0,0,-1,0,0,-2,2162.0,61.0,259323.0,139861.0,1684.0,826.0,61.0,130000.0,10000.0,1684.0,826.0,1793.0,0
9971,30000.0,1,2,2,30,0,0,0,0,0,0,6933.0,9640.0,10094.0,10300.0,10300.0,0.0,3000.0,1000.0,206.0,0.0,0.0,0.0,1
26951,150000.0,1,1,2,31,-2,-2,-2,-2,-2,-2,13877.0,8190.0,6203.0,9808.0,3267.0,6662.0,8422.0,6234.0,9904.0,4016.0,6695.0,6433.0,0
43969,582798.2278341108,3,7,4,69,9,9,9,9,9,9,-192591.71244349243,280952.8078384416,-173324.91630321837,-150054.7393614175,270003.41849276476,-160794.20369167847,-58230.31012057274,-59277.656389885815,61466.59527125505,-40892.58427523072,-49393.076682538514,69188.62622067446,0
12996,50000.0,2,2,2,22,0,0,0,0,0,0,22458.0,22571.0,22309.0,22315.0,22934.0,23243.0,1513.0,1500.0,1000.0,978.0,839.0,1800.0,0
17385,180000.0,2,1,2,33,2,-1,-1,-1,-1,-1,416.0,416.0,416.0,416.0,150.0,982.0,416.0,416.0,416.0,150.0,982.0,416.0,1
-15054,609023.6153834744,3,7,4,67,9,9,9,9,9,9,-170723.97677813866,-194743.93759176534,299433.6001229472,249162.0398957089,278890.9637627887,-150853.8224287966,-50488.23168827052,86268.57541599346,64403.03064264194,-55000.668919933196,-47736.92187819531,-59952.141693696714,0
6185,150000.0,1,1,2,31,0,-1,-1,0,0,0,64378.0,14054.0,140230.0,98674.0,107664.0,111561.0,14127.0,140951.0,10000.0,10000.0,5219.0,50005.0,0
2316,150000.0,2,3,1,43,0,0,0,0,0,-2,17541.0,19021.0,7861.0,7691.0,0.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0
7526,280000.0,2,3,1,53,0,0,2,0,0,0,4405.0,7322.0,7043.0,8932.0,9654.0,10774.0,3000.0,0.0,2000.0,1000.0,2000.0,2000.0,0
46368,-287514.6918768683,3,7,4,3,9,9,9,9,9,9,288958.06068351597,301988.7208537702,260237.15458818228,-181399.5697056351,249060.8360457198,-197840.37210239196,66597.45532300959,73682.72853004855,-62968.646557370375,54934.05539782792,57603.31887002335,-64115.8801284294,0
11276,60000.0,1,1,2,29,0,0,0,0,2,2,40851.0,41891.0,44788.0,47728.0,48617.0,49669.0,2000.0,3600.0,3700.0,1800.0,2000.0,0.0,0
3607,470000.0,1,1,1,57,0,0,0,0,0,0,83852.0,85008.0,83882.0,66207.0,65549.0,60805.0,3477.0,4100.0,2022.0,2100.0,2156.0,1740.0,0
-15122,619506.6014840304,3,7,4,70,9,9,9,9,9,9,-217793.29739481595,331668.4094083463,318855.1102629296,-190812.70282339494,-148813.9199005247,-154463.20105682625,-55193.399092464555,69349.66103605741,-51308.74489530542,-50236.69721565656,-52396.53285114677,-62962.02768990277,0
24996,160000.0,1,6,1,44,0,0,0,0,0,0,151394.0,153702.0,156778.0,148292.0,115841.0,116972.0,5500.0,7054.0,6511.0,4500.0,4500.0,4500.0,0
13032,120000.0,2,2,1,28,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43252,-270616.4394370152,3,7,4,4,9,9,9,9,9,9,277143.2396880805,-186600.02051329284,281679.61342361243,-149276.5521139684,-179533.45290402754,234995.3616631031,-51157.98071931437,-56885.45208426384,-60319.89365628022,-43737.90690464415,50301.601511884124,59390.13926069484,1
15119,370000.0,1,2,1,55,0,0,0,0,0,0,360546.0,369909.0,370605.0,366054.0,310869.0,311284.0,15901.0,13603.0,13500.0,11014.0,12024.0,16027.0,0
13938,80000.0,2,3,2,24,2,0,0,0,0,0,58850.0,59867.0,47925.0,23642.0,21707.0,20544.0,2700.0,4500.0,1000.0,933.0,5000.0,500.0,0
15566,290000.0,1,2,1,43,-1,-1,2,0,0,0,172.0,1930.0,1752.0,3710.0,3848.0,4285.0,1930.0,0.0,2000.0,200.0,500.0,0.0,0
3200,180000.0,1,2,2,34,1,-2,-2,-2,-2,-2,149172.0,100466.0,98458.0,89384.0,88315.0,84320.0,4600.0,4207.0,3500.0,4000.0,5000.0,602.0,1
26957,360000.0,1,2,2,44,0,0,0,0,0,0,189003.0,154847.0,122037.0,119366.0,86285.0,83589.0,6050.0,5033.0,5055.0,3021.0,2363.0,3000.0,0
27999,230000.0,2,2,1,30,0,0,0,0,0,0,234521.0,228486.0,216287.0,215927.0,174259.0,174486.0,9800.0,8502.0,8350.0,6200.0,6500.0,6500.0,0
25485,70000.0,2,3,2,31,2,0,0,0,0,0,68174.0,68973.0,69835.0,66216.0,30000.0,30096.0,3200.0,3013.0,2141.0,1200.0,1300.0,1300.0,1
4700,50000.0,2,3,1,42,0,0,0,0,0,0,44332.0,25913.0,19057.0,18788.0,18108.0,15256.0,8802.0,1500.0,2000.0,1000.0,2000.0,2000.0,0
4183,80000.0,1,2,2,28,0,0,0,0,0,0,49302.0,35916.0,25528.0,26034.0,26615.0,28173.0,1412.0,1425.0,931.0,1000.0,2000.0,2000.0,0
2628,50000.0,2,2,2,23,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3987,500000.0,1,1,1,39,0,0,0,0,-1,-1,26501.0,21340.0,11003.0,1848.0,1116.0,927.0,1261.0,5901.0,46.0,1121.0,947.0,201323.0,0
4259,310000.0,2,1,1,37,-1,-1,-1,-1,0,-1,325.0,4373.0,26863.0,7443.0,4221.0,8172.0,4373.0,26863.0,7443.0,0.0,8172.0,31362.0,0
4736,500000.0,1,2,1,48,-1,-1,-1,-1,-1,-1,28352.0,35294.0,74846.0,37985.0,33050.0,22185.0,35465.0,75212.0,38169.0,33209.0,22289.0,22289.0,0
1840,160000.0,2,3,1,51,2,2,2,2,2,2,142064.0,144900.0,146534.0,147955.0,145488.0,155041.0,6600.0,5500.0,5310.0,0.0,12000.0,0.0,1
25017,260000.0,1,2,1,54,0,0,0,0,0,0,212197.0,212185.0,212584.0,213851.0,215362.0,214879.0,7534.0,8201.0,7633.0,7436.0,7879.0,8727.0,0
-14405,566421.231695518,3,7,4,72,9,9,9,9,9,9,-240039.1154314949,-210650.58776607303,-221885.59598788942,-209928.4266064614,-155045.26051605592,219814.2982340022,66207.31701732606,84982.3697247367,68606.16103905092,-51336.30302013442,64041.93113930189,-59937.13603798616,0
26666,30000.0,1,3,2,26,0,0,2,0,0,0,25535.0,28738.0,27999.0,28097.0,28670.0,7770.0,3641.0,0.0,1000.0,573.0,1000.0,0.0,0
9077,170000.0,2,1,1,35,1,-1,-1,-2,-2,-2,0.0,3209.0,0.0,0.0,0.0,0.0,3209.0,0.0,0.0,0.0,0.0,0.0,1
8452,50000.0,1,2,2,40,0,0,0,0,0,0,42807.0,32187.0,48600.0,7514.0,9336.0,-177.0,10000.0,21019.0,1500.0,3000.0,1210.0,7900.0,0
3892,80000.0,2,3,1,45,0,0,-2,-2,-2,-2,80250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
