age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
81,admin.,divorced,university.degree,unknown,yes,yes,cellular,aug,thu,1161,12,337,8,nonexistent,6.246708482312456,91.59636445068577,-57.95818570846142,10.31603564283397,4892.8454629639255,0
39,technician,married,university.degree,no,yes,no,telephone,may,mon,241,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
25,student,single,unknown,unknown,yes,no,cellular,aug,fri,81,1,999,1,failure,-2.9,92.201,-31.4,0.825,5076.2,0
34,management,married,university.degree,no,yes,no,telephone,may,wed,189,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
29,blue-collar,single,basic.6y,no,yes,no,telephone,jul,tue,151,1,999,0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,0
53,blue-collar,married,professional.course,unknown,yes,no,cellular,may,wed,251,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
33,technician,married,high.school,no,yes,no,cellular,aug,wed,129,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
31,admin.,married,university.degree,no,no,no,cellular,aug,thu,36,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
32,technician,married,professional.course,no,no,no,cellular,aug,wed,67,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
35,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,438,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
58,retired,divorced,university.degree,no,yes,no,telephone,may,mon,83,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
44,management,divorced,university.degree,no,unknown,unknown,cellular,may,fri,47,5,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
6,technician,single,university.degree,no,yes,no,cellular,aug,tue,-546,12,1596,8,failure,-5.585053677812677,95.64260104429474,-24.05227015775437,-1.99601551650055,4886.659648423554,1
34,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,363,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
55,admin.,married,university.degree,no,no,no,cellular,nov,tue,71,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
51,services,married,high.school,no,no,yes,telephone,jun,mon,267,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
35,admin.,married,professional.course,no,yes,yes,telephone,may,fri,95,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
35,unemployed,married,university.degree,no,no,no,cellular,aug,tue,117,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
28,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,140,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
39,entrepreneur,married,basic.9y,no,no,no,telephone,may,tue,157,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32,blue-collar,married,basic.9y,no,yes,yes,cellular,aug,fri,230,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0
55,retired,married,professional.course,no,yes,no,cellular,jul,fri,1031,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
56,management,married,university.degree,no,no,no,cellular,jul,thu,57,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
45,unknown,married,university.degree,no,yes,no,cellular,may,thu,254,1,999,1,failure,-1.8,93.876,-40.0,0.692,5008.7,0
48,services,married,professional.course,no,no,no,cellular,nov,fri,10,6,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
33,admin.,single,university.degree,no,yes,no,cellular,may,wed,194,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
45,management,married,university.degree,no,yes,no,telephone,may,tue,140,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
40,management,single,university.degree,no,yes,no,cellular,may,fri,52,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
52,services,married,university.degree,no,yes,yes,telephone,jun,wed,516,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
32,technician,married,high.school,unknown,no,no,cellular,aug,fri,40,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
39,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,136,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
35,technician,single,university.degree,no,no,no,telephone,jun,tue,48,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
41,blue-collar,single,basic.4y,no,no,no,telephone,jun,thu,83,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
30,technician,married,professional.course,no,yes,no,cellular,jul,mon,467,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
25,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,thu,113,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
44,technician,single,university.degree,no,no,yes,cellular,jul,fri,228,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
37,admin.,married,university.degree,no,yes,no,cellular,nov,fri,224,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
44,blue-collar,married,professional.course,unknown,no,no,cellular,jul,tue,156,20,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
77,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,-683,12,1707,8,nonexistent,-5.736136913838984,91.280751612022,-23.53351457692863,-2.6146501485250435,4899.811650075421,0
34,technician,married,university.degree,no,no,yes,telephone,may,wed,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
37,technician,single,professional.course,no,no,yes,cellular,aug,wed,175,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
6,admin.,married,high.school,no,yes,no,cellular,jul,fri,1219,11,222,8,nonexistent,-6.194306397780974,91.59061724146495,-23.000054274820606,10.019494911534187,5455.061995330693,0
0,technician,married,high.school,no,no,no,cellular,aug,tue,1095,-6,1679,8,nonexistent,5.2392571121065545,95.88270757539173,-57.04307917339568,-2.967836655622072,4894.088967235279,0
52,admin.,divorced,university.degree,no,yes,yes,cellular,may,thu,414,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
51,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,wed,337,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
49,unemployed,married,high.school,no,yes,no,cellular,aug,mon,119,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
43,admin.,married,high.school,no,yes,no,cellular,jul,mon,231,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,tue,-688,13,1572,8,nonexistent,5.166247354661268,95.8841611603689,-25.41341085909888,9.984407557325216,4883.903643181623,0
36,self-employed,divorced,university.degree,no,yes,no,telephone,jun,thu,130,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
35,admin.,married,high.school,no,no,no,cellular,jul,fri,213,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
52,services,married,high.school,unknown,yes,yes,cellular,aug,mon,454,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
27,blue-collar,married,basic.4y,no,yes,no,telephone,jun,thu,75,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
37,services,divorced,high.school,no,unknown,unknown,cellular,jul,mon,114,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
42,admin.,married,professional.course,unknown,no,yes,cellular,aug,thu,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
30,services,married,university.degree,unknown,no,yes,telephone,jun,mon,87,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
52,unemployed,married,university.degree,no,yes,no,cellular,nov,fri,211,7,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0
37,technician,single,university.degree,no,no,no,telephone,may,tue,144,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
37,technician,married,professional.course,no,no,no,cellular,nov,tue,91,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
37,housemaid,married,basic.6y,unknown,yes,yes,cellular,may,wed,756,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
36,self-employed,married,basic.6y,unknown,yes,yes,telephone,may,tue,324,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
58,entrepreneur,divorced,professional.course,no,yes,no,telephone,may,thu,346,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
50,management,single,university.degree,no,no,no,cellular,nov,tue,175,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
30,entrepreneur,single,high.school,no,yes,no,telephone,jul,tue,501,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
51,blue-collar,married,basic.4y,no,unknown,unknown,telephone,may,mon,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
41,entrepreneur,divorced,professional.course,no,yes,yes,cellular,jul,thu,109,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
43,admin.,divorced,high.school,no,no,no,telephone,may,mon,311,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
76,services,single,basic.9y,no,no,no,cellular,jul,wed,1055,10,291,8,nonexistent,6.052168989644711,91.36378104263149,-22.583719977032874,9.308247068373491,5441.652042946591,0
31,entrepreneur,married,basic.9y,no,no,no,telephone,may,tue,359,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
45,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,10,16,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
54,management,married,university.degree,no,yes,no,cellular,nov,thu,68,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
31,technician,married,university.degree,no,yes,no,cellular,aug,thu,515,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
50,admin.,married,university.degree,no,yes,no,cellular,nov,fri,73,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
23,admin.,single,high.school,no,yes,no,cellular,may,fri,236,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
58,management,married,university.degree,no,yes,no,cellular,nov,thu,67,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
58,technician,married,basic.4y,unknown,yes,yes,telephone,jun,fri,269,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
53,services,married,university.degree,no,no,yes,cellular,may,fri,74,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
37,technician,divorced,high.school,no,no,yes,telephone,apr,fri,318,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
57,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,tue,369,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
48,technician,married,high.school,no,no,no,cellular,oct,thu,264,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,1
25,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,tue,138,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
37,technician,single,professional.course,no,yes,no,cellular,aug,thu,115,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
27,admin.,single,high.school,no,yes,no,cellular,may,mon,313,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0
31,services,married,university.degree,no,yes,no,cellular,aug,tue,159,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
33,admin.,single,high.school,no,yes,no,cellular,may,thu,97,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
73,retired,married,basic.4y,no,yes,no,telephone,oct,wed,185,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0
47,blue-collar,married,unknown,unknown,no,yes,cellular,aug,thu,163,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
56,management,married,university.degree,no,yes,yes,cellular,jun,tue,673,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0
42,management,married,basic.6y,no,yes,no,cellular,sep,thu,84,3,999,0,nonexistent,-3.4,92.379,-29.8,0.778,5017.5,1
37,entrepreneur,married,university.degree,unknown,yes,no,cellular,nov,mon,1012,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
36,technician,married,university.degree,no,no,no,cellular,aug,tue,99,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
33,admin.,divorced,high.school,no,yes,no,telephone,may,tue,110,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
48,technician,divorced,professional.course,no,unknown,unknown,cellular,nov,tue,83,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0
41,admin.,married,high.school,no,no,no,telephone,may,tue,635,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
4,blue-collar,married,basic.6y,no,yes,yes,telephone,may,thu,1097,10,1577,8,nonexistent,5.893703787656468,91.78507597116479,-58.820858812034544,9.918538467921737,4915.488981428009,0
35,technician,divorced,professional.course,unknown,yes,yes,cellular,aug,fri,161,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
55,technician,married,basic.9y,no,no,yes,cellular,nov,wed,113,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0
38,technician,single,professional.course,no,no,no,telephone,may,wed,127,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
43,management,married,high.school,no,no,no,telephone,jun,wed,48,10,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
-1,blue-collar,married,professional.course,no,unknown,unknown,cellular,jun,wed,-532,12,218,8,nonexistent,-4.883159407505743,91.47772634151465,-25.480198448676106,10.416263488944157,4879.80054706561,0
33,admin.,single,high.school,no,yes,no,cellular,may,wed,281,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
44,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,242,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
41,admin.,single,high.school,no,no,no,cellular,may,mon,18,4,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0
33,technician,single,university.degree,no,no,no,cellular,nov,mon,98,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
56,services,divorced,high.school,unknown,yes,no,telephone,jun,mon,13,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
40,technician,married,university.degree,no,no,no,telephone,may,fri,338,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
29,management,married,university.degree,no,yes,no,cellular,aug,thu,75,1,4,2,success,-2.9,92.201,-31.4,0.873,5076.2,0
45,blue-collar,married,basic.9y,no,yes,no,cellular,aug,fri,161,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
42,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,143,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
44,technician,married,professional.course,no,yes,yes,cellular,may,thu,292,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
47,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,77,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
46,admin.,married,university.degree,unknown,no,no,telephone,may,fri,38,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
30,management,married,university.degree,no,yes,no,cellular,mar,mon,106,3,999,0,nonexistent,-1.8,93.369,-34.8,0.646,5008.7,0
54,housemaid,married,professional.course,no,yes,yes,cellular,aug,thu,243,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
45,blue-collar,married,unknown,no,yes,no,cellular,apr,thu,268,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0
55,admin.,married,university.degree,no,yes,no,cellular,apr,mon,247,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
57,admin.,married,university.degree,no,no,yes,telephone,jun,thu,253,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
60,admin.,divorced,high.school,unknown,yes,no,cellular,may,fri,83,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
32,technician,single,professional.course,no,yes,no,cellular,may,fri,212,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
56,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,479,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1,management,married,university.degree,no,yes,yes,cellular,may,fri,1239,11,1562,8,nonexistent,5.216724200328147,91.74127994301851,-56.95507124560379,-2.4425418657915436,5413.840613985378,0
26,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,tue,114,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
56,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,fri,560,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
53,blue-collar,divorced,basic.6y,no,yes,no,telephone,nov,wed,95,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
39,services,divorced,high.school,no,yes,no,telephone,may,tue,90,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
50,admin.,single,university.degree,no,no,no,telephone,may,tue,101,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
38,blue-collar,married,high.school,no,yes,no,cellular,jul,wed,122,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
37,management,single,university.degree,no,yes,no,cellular,nov,wed,171,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0
57,retired,married,university.degree,no,yes,no,telephone,may,tue,768,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
31,admin.,single,high.school,no,no,no,cellular,jun,wed,137,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
42,admin.,married,university.degree,no,yes,no,telephone,jul,thu,24,12,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
33,self-employed,divorced,unknown,no,no,no,telephone,may,wed,1161,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
48,technician,divorced,university.degree,no,yes,no,telephone,jun,wed,78,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
59,admin.,married,high.school,no,no,no,cellular,may,wed,232,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
48,technician,married,university.degree,no,no,no,telephone,may,thu,360,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
58,admin.,single,university.degree,no,no,no,telephone,may,mon,543,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1
35,admin.,single,high.school,no,yes,yes,telephone,may,tue,150,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
67,admin.,married,basic.4y,unknown,no,no,cellular,jun,tue,466,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,1
43,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,mon,24,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
30,services,single,high.school,no,yes,yes,cellular,may,mon,95,2,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,0
23,technician,single,professional.course,no,unknown,unknown,telephone,jun,thu,148,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
36,blue-collar,married,basic.6y,no,no,no,cellular,nov,tue,111,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
48,entrepreneur,married,university.degree,no,yes,no,telephone,may,thu,413,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
52,admin.,married,university.degree,no,yes,no,telephone,mar,tue,294,1,999,1,failure,-1.8,93.369,-34.8,0.646,5008.7,0
31,technician,single,university.degree,no,yes,no,telephone,may,fri,14,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
31,technician,single,professional.course,no,yes,no,cellular,aug,tue,74,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
49,entrepreneur,married,basic.9y,no,yes,no,telephone,may,wed,439,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
46,unemployed,married,high.school,unknown,yes,no,cellular,nov,tue,81,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
35,services,married,high.school,unknown,yes,no,cellular,apr,wed,222,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0
35,unemployed,married,professional.course,no,yes,yes,cellular,dec,thu,62,3,999,1,failure,-3.0,92.713,-33.0,0.707,5023.5,0
33,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,90,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
41,entrepreneur,divorced,unknown,no,no,no,cellular,may,fri,536,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
36,technician,married,university.degree,no,yes,no,cellular,aug,tue,120,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
35,blue-collar,single,basic.6y,unknown,yes,no,telephone,jun,fri,55,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
39,technician,married,professional.course,no,yes,no,cellular,aug,thu,110,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
58,retired,married,basic.4y,no,yes,no,cellular,may,wed,358,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
29,technician,single,basic.9y,no,yes,no,cellular,may,mon,214,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
49,blue-collar,married,high.school,no,yes,no,cellular,may,tue,177,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
25,technician,single,professional.course,no,yes,no,cellular,jul,mon,519,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
26,technician,single,university.degree,no,yes,no,cellular,dec,tue,296,1,5,1,success,-3.0,92.713,-33.0,0.707,5023.5,1
28,unemployed,single,high.school,no,no,yes,cellular,may,tue,58,1,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,0
42,entrepreneur,married,professional.course,no,yes,no,telephone,jun,fri,291,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1
31,blue-collar,single,high.school,no,yes,no,cellular,may,wed,291,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
54,retired,married,professional.course,unknown,no,no,cellular,aug,tue,95,2,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,1
70,retired,married,basic.4y,no,yes,no,cellular,oct,tue,76,2,999,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,0
30,admin.,single,university.degree,no,yes,no,cellular,aug,fri,118,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
46,admin.,single,university.degree,no,yes,no,telephone,may,fri,135,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
38,blue-collar,married,basic.9y,no,yes,no,telephone,jun,tue,350,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
35,admin.,single,university.degree,no,no,no,cellular,may,fri,55,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
33,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,93,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
35,technician,married,professional.course,no,yes,no,telephone,may,wed,205,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
35,technician,divorced,professional.course,no,no,no,cellular,may,fri,169,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,0
42,admin.,married,high.school,no,yes,yes,telephone,oct,fri,103,1,999,0,nonexistent,-0.1,93.798,-40.4,5.045,5195.8,1
57,admin.,divorced,basic.9y,no,no,no,telephone,may,wed,283,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
29,admin.,married,university.degree,no,no,no,telephone,jun,fri,45,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
42,housemaid,married,high.school,no,yes,no,cellular,may,thu,95,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
43,admin.,married,high.school,no,no,no,telephone,may,thu,196,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
34,technician,single,professional.course,no,no,no,telephone,may,fri,350,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
55,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,mon,266,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
37,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,178,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
52,retired,married,high.school,no,yes,no,cellular,apr,mon,525,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
38,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,193,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
43,technician,married,professional.course,unknown,no,no,cellular,aug,mon,67,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
30,admin.,married,university.degree,no,yes,yes,cellular,may,fri,449,4,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,1
27,admin.,single,high.school,no,yes,yes,cellular,may,wed,196,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
80,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,1153,13,1682,8,nonexistent,6.253123555746669,91.81909877312852,-58.870242367098456,-2.7416618347635544,4907.755611046322,0
53,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,wed,137,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
26,management,single,university.degree,no,yes,no,cellular,may,thu,119,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
53,blue-collar,divorced,high.school,no,yes,no,cellular,apr,fri,0,3,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0
32,admin.,single,university.degree,unknown,yes,no,telephone,jun,tue,211,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
36,blue-collar,single,basic.9y,no,no,no,telephone,jun,wed,377,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
29,technician,single,high.school,no,yes,no,cellular,aug,mon,87,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
55,unemployed,divorced,professional.course,no,no,no,telephone,dec,fri,136,1,999,0,nonexistent,-0.2,92.756,-45.9,3.282,5176.3,0
31,admin.,single,university.degree,no,no,no,telephone,apr,wed,85,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0
33,admin.,married,high.school,no,no,no,telephone,jun,mon,314,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
39,blue-collar,married,high.school,no,no,yes,cellular,may,fri,248,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
48,technician,married,professional.course,unknown,yes,no,cellular,jul,thu,5,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
45,services,married,high.school,unknown,no,no,cellular,jul,tue,70,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
28,admin.,single,university.degree,no,yes,no,cellular,jul,fri,106,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
35,admin.,married,university.degree,no,yes,no,cellular,aug,wed,252,5,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
40,management,single,basic.9y,no,yes,no,cellular,apr,wed,601,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0
