Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.8,May,1,1,1,3,Returning_Visitor,False,0
3,86.6,0,0.0,35,596.0333333,0.0,0.005263158,0.0,0.0,Oct,2,5,1,2,New_Visitor,False,0
9,443.2916667,1,0.0,74,3615.889239,0.007028112,0.016930138,1.119759036,0.8,May,2,2,3,1,Returning_Visitor,False,0
3,89.75,2,16.0,36,1751.847727,0.005263158,0.023684211,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,False,0
7,397.8333333,0,0.0,28,1249.628205,0.0,0.015053763,0.0,0.0,May,3,2,7,6,Returning_Visitor,False,0
0,0.0,0,0.0,111,3971.515278,0.009009009,0.024725635,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
4,74.0,0,0.0,37,2517.048459,0.005128205,0.019615385,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,0
0,0.0,0,0.0,7,280.5,0.0,0.028571429,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,0
13,-543.6951885178867,25,566.4904468441333,-113,6928.753386106302,-0.13304929033802124,-0.13165098273364445,-60.232295760350155,0.8611175140882927,May,9,14,10,21,Returning_Visitor,False,0
6,51.0,0,0.0,26,536.0,0.007407407,0.012345679,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Oct,2,5,1,20,Returning_Visitor,False,1
1,54.5,0,0.0,26,531.5,0.007692308,0.023076923,44.92362122,0.0,Nov,2,2,3,2,Returning_Visitor,False,0
1,15.0,1,0.0,62,969.15,0.001092896,0.027790788,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,0
3,58.4,0,0.0,11,267.3,0.0,0.016666667,0.0,0.0,Nov,2,2,4,2,New_Visitor,True,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,4,1,1,5,Returning_Visitor,False,0
2,8.0,2,90.2,13,1286.050476,0.0125,0.019886364,0.0,0.0,Aug,2,2,3,2,Returning_Visitor,False,0
0,0.0,0,0.0,5,197.0,0.0,0.06,0.0,0.0,May,2,2,7,3,Returning_Visitor,True,0
-9,725.6461384980623,25,464.56562779310354,-130,-4617.782760770676,0.1700815441080746,0.2346909130631461,-59.42973364603615,-0.7038829742768361,Mar,9,14,10,21,Returning_Visitor,True,0
-10,674.7403632816673,25,593.8860223626593,-118,-6385.302416871421,0.19022159141254702,-0.1489177443435481,-65.99325796179104,-0.6022647730575224,May,9,14,10,21,Returning_Visitor,False,0
2,76.0,0,0.0,40,1209.802992,0.004878049,0.01624838,0.0,0.0,Mar,1,1,2,2,Returning_Visitor,False,0
4,191.0,0,0.0,45,2171.174592,0.0,0.017931489,0.0,0.4,May,2,4,7,6,Returning_Visitor,False,0
0,0.0,0,0.0,1,0.5,0.0,0.066666667,0.0,0.0,Dec,2,2,4,13,Returning_Visitor,False,0
3,107.4,0,0.0,14,382.0333333,0.0,0.021428571,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,0
0,0.0,0,0.0,4,135.5,0.0,0.05,0.0,0.6,Feb,2,2,1,2,Returning_Visitor,False,0
2,9.0,1,201.0,33,1593.388889,0.011428571,0.031515152,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,0
0,0.0,0,0.0,3,283.0,0.066666667,0.133333333,0.0,0.0,May,2,2,3,4,Returning_Visitor,False,0
2,844.0,0,0.0,6,192.5,0.05,0.075,0.0,0.6,May,3,2,6,2,Returning_Visitor,False,0
0,0.0,0,0.0,26,1026.75,0.0,0.022222222,0.0,0.2,May,2,2,1,3,Returning_Visitor,False,0
0,0.0,0,0.0,8,135.25,0.0,0.05,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,False,0
5,140.6,0,0.0,16,423.5,0.0125,0.0125,0.0,0.0,Aug,3,2,1,3,Returning_Visitor,True,0
0,0.0,0,0.0,58,2498.029762,0.020689655,0.046264368,0.0,0.4,May,2,6,3,20,Returning_Visitor,False,0
3,21.0,0,0.0,17,256.95,0.0,0.02,0.0,0.0,Nov,2,4,1,8,New_Visitor,True,1
14,243.1666667,0,0.0,34,671.6428571,0.0,0.016216216,0.0,0.0,Dec,4,5,3,1,Returning_Visitor,False,0
2,306.0,0,0.0,14,964.5,0.0,0.030952381,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,0
0,0.0,0,0.0,34,965.8333333,0.0,0.01875,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,0
6,105.5,0,0.0,81,2961.483333,0.007058824,0.026666667,0.0,0.0,May,2,2,5,4,Returning_Visitor,False,0
13,493.75,0,0.0,22,1525.0,0.008,0.018666667,25.00423187,0.0,Dec,3,2,1,1,Returning_Visitor,True,1
0,0.0,0,0.0,6,192.0833333,0.044444444,0.035555556,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,0
2,26.66666667,0,0.0,79,2619.109709,0.016315049,0.020747988,0.0,0.0,Nov,1,1,3,10,Returning_Visitor,True,0
8,288.0875,0,0.0,20,326.9277778,0.033333333,0.059464286,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,2,2,4,13,Returning_Visitor,False,0
3,154.0,2,107.0,58,1978.214286,0.0,0.000409836,0.0,0.6,May,2,5,3,2,New_Visitor,False,0
2,16.0,0,0.0,16,381.6865079,0.011764706,0.046568627,0.0,0.6,Feb,2,4,2,1,Returning_Visitor,False,0
5,222.75,0,0.0,31,4374.416667,0.011764706,0.025098039,0.0,0.0,Dec,1,1,2,1,Returning_Visitor,False,0
3,94.6,0,0.0,1,4.0,0.0,0.05,0.0,0.0,Jul,2,2,1,2,New_Visitor,False,0
0,0.0,0,0.0,3,158.0,0.033333333,0.033333333,0.0,0.0,Dec,1,1,1,3,New_Visitor,False,0
0,0.0,0,0.0,5,819.5,0.0,0.036,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,True,0
3,29.2,0,0.0,17,652.5666667,0.022222222,0.033333333,24.12558571,0.0,June,1,1,6,3,Returning_Visitor,False,1
0,0.0,0,0.0,3,73.0,0.0,0.066666667,0.0,0.0,Mar,2,4,1,7,Returning_Visitor,False,0
0,0.0,0,0.0,77,1750.371795,0.021367521,0.031794872,0.0,0.0,Aug,1,1,1,6,Returning_Visitor,False,0
0,0.0,0,0.0,3,75.5,0.0,0.066666667,0.0,0.0,Dec,3,2,4,2,Returning_Visitor,True,0
-10,-628.9926935711206,25,-391.1291213714787,-139,-6388.958576708713,-0.12871947080233875,0.2212260051933915,69.72065250426999,0.6976909324300642,Mar,9,14,10,21,Returning_Visitor,False,0
6,618.0666667,0,0.0,50,1342.083333,0.0,0.004385965,28.06804986,0.0,June,2,2,6,11,New_Visitor,False,1
4,118.8,0,0.0,11,805.5,0.0,0.033333333,0.0,0.0,Oct,1,1,9,3,Returning_Visitor,False,0
14,662.522822835548,25,-409.4152823551216,-127,6929.9905410968095,-0.13917458665564017,-0.12720670979145993,79.0459286756157,0.762079557794098,Jul,9,14,10,21,Returning_Visitor,False,0
3,171.0,0,0.0,31,441.1369048,0.0,0.008823529,0.0,0.0,Dec,2,2,1,20,Returning_Visitor,False,0
3,18.0,0,0.0,2,8.0,0.0,0.05,0.0,0.0,Dec,8,13,9,20,Other,False,0
15,-505.83664107274944,25,559.4975604294004,-100,-6327.797011990851,-0.1356363825106535,0.22591632548056131,69.83118893342322,0.8268169932796835,Nov,9,14,10,21,Returning_Visitor,False,0
-7,-470.2632125313328,25,586.6539205143289,-108,-5667.398766200909,0.19241423262435042,-0.12459017576957045,73.93806132180146,0.7948371025107813,Nov,9,14,10,21,Returning_Visitor,False,0
1,18.0,0,0.0,24,1332.25,0.0,0.008695652,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,0
0,0.0,0,0.0,8,272.9,0.05,0.075,0.0,0.0,Oct,1,1,1,1,New_Visitor,False,0
0,0.0,0,0.0,6,106.5,0.0,0.033333333,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,0
0,0.0,0,0.0,49,2110.124603,0.0,0.004081633,62.93549178,0.0,Nov,2,2,1,10,Returning_Visitor,False,1
0,0.0,0,0.0,42,2385.666667,0.003333333,0.035833333,0.0,0.0,Jul,2,5,7,1,Returning_Visitor,False,0
11,233.475,0,0.0,118,4251.208187,0.0,0.012659622,14.67198629,0.0,Nov,2,2,1,2,Returning_Visitor,False,1
2,213.5,0,0.0,6,108.9166667,0.0,0.025,0.0,0.0,Dec,1,1,1,2,New_Visitor,True,0
3,26.0,0,0.0,20,384.8,0.0,0.027272727,0.0,0.0,Jul,2,4,1,4,Returning_Visitor,False,1
0,0.0,0,0.0,27,867.7777778,0.0,0.004487179,0.0,0.0,Dec,2,2,3,1,New_Visitor,False,0
-8,785.7795479811526,25,496.6551572135377,191,-5445.535813046383,0.2085955829829393,-0.11159644285963523,-51.14874194060016,-0.629754610352542,May,9,14,10,21,Returning_Visitor,False,1
0,0.0,0,0.0,1,0.0,0.0,0.1,0.0,0.0,Dec,8,13,9,20,Other,False,0
3,14.5,5,1007.5,26,672.875,0.0,0.032352941,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,0
0,0.0,0,0.0,8,117.8,0.15,0.15,0.0,0.0,June,1,1,3,3,Returning_Visitor,True,0
8,117.5,0,0.0,8,104.5,0.0,0.016666667,0.0,0.0,Nov,1,1,2,2,Returning_Visitor,True,1
0,0.0,0,0.0,73,1209.761905,0.002816901,0.007668232,0.0,0.0,May,2,4,3,1,Returning_Visitor,True,0
1,39.2,2,120.8,7,80.5,0.0,0.01,0.0,0.0,Nov,3,2,4,2,New_Visitor,True,0
2,82.6,6,316.0,34,1446.733333,0.0,0.002439024,0.0,0.0,Oct,4,1,4,2,New_Visitor,True,0
7,163.6666667,0,0.0,8,119.3333333,0.015384615,0.023076923,0.0,0.0,Mar,3,2,6,11,New_Visitor,True,0
14,701.6968678626016,25,-460.00083938330624,-124,8510.877655956585,0.19064394605814777,-0.1320726279811409,74.83221411842736,-0.5784043952311078,Mar,9,14,10,21,New_Visitor,False,0
0,0.0,0,0.0,16,1092.333333,0.025,0.066666667,0.0,0.0,Dec,2,2,5,1,Returning_Visitor,False,0
-7,717.3030461785421,25,526.2371246017751,182,7419.254281746524,0.19354906025722685,-0.14210843419898828,64.83275267702005,-0.7012954665455872,Aug,9,14,10,21,New_Visitor,True,0
1,31.0,0,0.0,6,25.5,0.066666667,0.083333333,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,0
8,149.5,0,0.0,55,2598.991667,0.003278689,0.008196721,48.72995628,0.0,May,2,4,8,2,Returning_Visitor,True,0
-8,792.3739183457315,25,566.8381098516786,-118,7104.957083183065,-0.12845708651955212,0.21678768561165523,-67.58020304442992,0.7633845255844095,Dec,9,14,10,21,Returning_Visitor,False,0
0,0.0,0,0.0,3,35.0,0.066666667,0.1,0.0,0.6,May,1,1,3,3,Returning_Visitor,False,0
2,24.2,0,0.0,8,530.0,0.0,0.044444444,0.0,0.0,Aug,1,8,1,2,Returning_Visitor,False,0
8,211.9642857,0,0.0,26,1382.66514,0.017283951,0.02287478,0.0,0.6,May,3,2,7,4,Returning_Visitor,False,0
2,165.1333333,0,0.0,87,3220.336667,0.004597701,0.01954023,0.0,0.0,June,2,5,8,1,Returning_Visitor,False,1
11,225.5,7,258.25,40,1352.833333,0.002,0.015733333,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,True,0
4,793.5,0,0.0,61,2440.473611,0.00625,0.014867424,12.58179402,0.0,Nov,3,2,9,2,Returning_Visitor,True,0
10,263.3583333,0,0.0,69,3416.279167,0.012004662,0.019056732,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,1
4,323.5,0,0.0,10,320.75,0.0,0.015384615,0.0,0.0,Nov,2,2,6,2,New_Visitor,False,0
13,753.1506719345076,25,-527.6671545531319,-142,-5931.552497258812,-0.1443880816538057,0.19962481837155827,-61.249175650142575,0.7589763573754885,Aug,9,14,10,21,Returning_Visitor,False,0
5,188.0,0,0.0,22,352.8,0.0,0.008,0.0,0.2,May,2,2,3,2,New_Visitor,False,0
0,0.0,0,0.0,7,297.0,0.028571429,0.071428571,0.0,0.8,May,1,1,1,1,Returning_Visitor,False,0
0,0.0,0,0.0,2,22.0,0.0,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,0
10,261.5,4,406.0,60,3121.283333,0.002857143,0.010935374,13.71812571,0.4,May,3,2,3,6,Returning_Visitor,False,0
0,0.0,0,0.0,18,415.2738095,0.005882353,0.028921569,0.0,0.0,Nov,2,10,7,10,Returning_Visitor,False,0
2,67.5,2,100.2,17,1770.8,0.026315789,0.035087719,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,0
0,0.0,0,0.0,24,272.0,0.056,0.090666667,0.0,0.8,May,3,2,3,4,Returning_Visitor,False,0
1,5.0,0,0.0,9,95.3,0.0,0.02,0.0,0.0,May,2,2,2,3,Returning_Visitor,False,0
0,0.0,0,0.0,16,1062.666667,0.0,0.0125,54.56704868,0.0,Sep,4,1,1,4,New_Visitor,False,1
0,0.0,0,0.0,16,161.15,0.1,0.125,0.0,0.0,Aug,3,2,3,13,Returning_Visitor,False,0
0,0.0,0,0.0,1,0.0,0.1,0.2,0.0,0.0,Jul,2,2,2,5,New_Visitor,True,0
0,0.0,0,0.0,4,160.0,0.0,0.075,0.0,0.0,Feb,4,2,2,3,Returning_Visitor,False,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,2,2,Other,False,0
1,11.0,0,0.0,20,285.6666667,0.0,0.022222222,0.0,0.0,May,2,10,3,3,Returning_Visitor,False,0
0,0.0,0,0.0,6,81.0,0.08,0.133333333,0.0,1.0,May,1,1,2,4,Returning_Visitor,True,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,1,13,Returning_Visitor,False,0
0,0.0,0,0.0,19,370.3809524,0.0,0.007894737,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,0
0,0.0,0,0.0,20,1008.5,0.08,0.12,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,True,0
1,11.0,0,0.0,16,253.0,0.0,0.023529412,0.0,0.0,Mar,2,2,1,3,New_Visitor,False,0
0,0.0,0,0.0,4,67.75,0.0,0.05,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,4,1,Returning_Visitor,True,0
0,0.0,0,0.0,5,52.66666667,0.04,0.05,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,0
1,18.0,0,0.0,18,1188.95,0.0,0.011764706,39.186,0.0,May,2,2,3,3,Returning_Visitor,False,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,0
11,570.25,0,0.0,39,1728.25,0.006666667,0.019777778,22.42576795,0.0,Nov,2,2,1,2,Returning_Visitor,False,1
1,13.0,0,0.0,13,220.3333333,0.0,0.002197802,0.0,0.0,May,2,2,8,16,Returning_Visitor,False,0
3,224.3,5,487.0,74,1845.958333,0.002531646,0.017679325,34.67841487,0.0,Nov,2,2,1,10,Returning_Visitor,True,1
0,0.0,0,0.0,28,403.8333333,0.017857143,0.029829932,0.0,0.0,Jul,1,1,6,4,Returning_Visitor,False,0
3,117.8,0,0.0,62,2032.39696,0.005230769,0.01881429,0.0,0.0,Sep,3,2,6,4,Returning_Visitor,False,0
4,75.0,2,312.0,98,1887.232143,0.002040816,0.025068027,0.0,0.0,Dec,2,2,8,2,Returning_Visitor,False,0
0,0.0,0,0.0,8,64.0,0.0,0.05,0.0,0.0,Dec,2,2,3,8,New_Visitor,False,0
2,101.75,0,0.0,9,561.25,0.022222222,0.033333333,26.38074656,0.0,Dec,3,2,1,1,Returning_Visitor,False,0
12,-517.5505875953577,25,-416.03714453678174,194,-4945.858759676755,-0.13326436349435583,-0.1456148833553591,76.91621880145968,-0.620167422355753,Feb,9,14,10,21,Returning_Visitor,False,0
8,122.0416667,0,0.0,14,338.7916667,0.0,0.025,0.0,0.0,Dec,2,2,7,3,Returning_Visitor,False,0
0,0.0,0,0.0,3,125.0,0.05,0.075,0.0,0.8,May,2,2,1,4,Returning_Visitor,False,0
-9,716.4215409575876,25,482.9939244668388,-124,-6287.913479473875,-0.12656893401149433,-0.11332035907557242,-58.2795857458768,-0.5435261784170352,Mar,9,14,10,21,Returning_Visitor,False,0
0,0.0,0,0.0,7,38.0,0.142857143,0.171428571,0.0,0.0,May,2,2,2,13,Returning_Visitor,False,0
0,0.0,0,0.0,2,93.0,0.0,0.05,0.0,0.0,Dec,3,2,5,2,Returning_Visitor,False,0
9,779.0,0,0.0,15,1386.35,0.016666667,0.02747619,6.344631767,0.0,Aug,1,2,1,4,Returning_Visitor,False,0
1,24.91666667,1,7.666666667,98,3561.139286,0.008163265,0.018367347,78.19779587,0.0,Nov,2,2,1,13,Returning_Visitor,True,1
0,0.0,0,0.0,16,219.55,0.0,0.014583333,0.0,0.0,Nov,4,1,1,20,Returning_Visitor,False,0
0,0.0,0,0.0,5,1144.0,0.12,0.133333333,0.0,1.0,May,1,1,4,3,Returning_Visitor,True,0
4,131.0,0,0.0,30,548.96,0.005882353,0.026470588,6.929826318,0.0,Nov,2,2,2,4,Returning_Visitor,False,1
3,52.53333333,0,0.0,16,2059.3,0.0,0.027777778,26.18852293,0.0,Jul,5,11,1,1,Returning_Visitor,False,1
0,0.0,0,0.0,20,402.9583333,0.02,0.036666667,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,0
5,246.6,0,0.0,46,1805.146667,0.012244898,0.02122449,0.0,0.0,June,2,2,8,1,Returning_Visitor,False,0
7,44.16666667,0,0.0,108,2973.125,0.005309735,0.020993117,0.201663717,1.0,May,2,2,3,4,Returning_Visitor,True,0
2,163.0,0,0.0,136,4201.508333,0.0,0.011265083,0.0,0.0,Dec,3,2,3,3,Returning_Visitor,False,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,1,1,3,3,Returning_Visitor,False,0
0,0.0,0,0.0,25,375.6619048,0.004,0.041777778,0.0,0.0,May,2,5,1,2,Returning_Visitor,False,0
6,160.0952381,3,94.5,47,1682.870247,0.001333333,0.007891429,5.698642857,0.0,Mar,3,2,6,10,Returning_Visitor,False,1
4,209.0625,0,0.0,71,3401.050687,0.005128205,0.026238576,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,0
1,18.0,1,6.0,122,7141.214642,0.012926829,0.01962467,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,0
2,30.0,0,0.0,77,2531.342297,0.003037975,0.015696203,12.99938379,0.0,Nov,1,1,6,8,Returning_Visitor,False,1
0,0.0,0,0.0,46,2213.366667,0.034782609,0.054710145,0.0,1.0,May,3,2,3,13,Returning_Visitor,True,0
1,6.0,0,0.0,15,762.0,0.0,0.014285714,0.0,0.0,Dec,8,13,9,20,Other,False,0
0,0.0,0,0.0,8,191.0,0.0,0.025,0.0,0.0,May,2,2,2,13,Returning_Visitor,True,0
4,46.0,1,40.0,61,2072.991919,0.005952381,0.036507937,0.0,0.6,May,2,2,3,2,Returning_Visitor,False,0
0,0.0,0,0.0,8,623.0769231,0.0,0.010884354,0.0,0.0,May,3,2,4,3,Returning_Visitor,False,0
4,157.0,0,0.0,20,834.075,0.0,0.013333333,4.84736534,0.0,Dec,2,2,1,2,Returning_Visitor,False,1
0,0.0,0,0.0,12,303.5,0.016666667,0.016666667,0.0,0.0,Dec,1,1,7,2,Returning_Visitor,True,0
8,101.8511111,4,161.9666667,52,591.1542063,0.0,0.011448413,8.052496178,0.0,Jul,2,2,3,3,Returning_Visitor,False,0
5,62.6,0,0.0,15,272.5,0.0,0.011111111,0.0,0.0,Oct,1,1,1,2,New_Visitor,True,0
2,34.2,0,0.0,18,1567.846667,0.0,0.017894737,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
13,796.5663981318814,25,524.7865864524647,-99,8719.351035094565,0.20287919541003513,-0.14381242286687484,-65.12077160043007,0.8415380262451562,May,9,14,10,21,Returning_Visitor,False,0
0,0.0,0,0.0,2,16.0,0.0,0.1,0.0,0.0,Nov,2,2,4,8,Returning_Visitor,False,0
0,0.0,0,0.0,3,335.0,0.0,0.133333333,0.0,0.0,Aug,3,2,3,4,Returning_Visitor,True,0
-10,-589.9029601418273,25,531.5969456877909,-120,7636.5693373927115,0.17578589956798255,0.2385032792955277,-65.9045176500975,-0.7061717921092788,Nov,9,14,10,21,Returning_Visitor,False,0
1,53.9,0,0.0,34,422.5230769,0.0,0.006015038,36.31643173,0.0,Sep,1,1,2,2,Returning_Visitor,False,1
0,0.0,0,0.0,25,960.0,0.016,0.054666667,0.0,0.4,May,2,2,1,11,Returning_Visitor,False,0
0,0.0,0,0.0,12,207.0,0.0,0.036666667,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,0
1,3.0,0,0.0,34,1767.4,0.011515152,0.039004329,0.0,0.0,Nov,3,2,4,3,Returning_Visitor,False,0
4,75.6,0,0.0,94,1576.205078,0.010752688,0.015506059,0.0,0.6,May,3,2,9,3,Returning_Visitor,False,0
6,76.3125,0,0.0,187,6338.256636,0.003076923,0.024062504,2.122731861,0.0,Nov,2,4,1,2,Returning_Visitor,False,0
13,-624.7369889617542,25,567.4453772902832,-115,-6240.541588400882,0.192441363902488,0.1980730769846164,-61.362205375799164,0.8466184024164384,Aug,9,14,10,21,Returning_Visitor,False,0
1,112.0,0,0.0,37,2043.5,0.005555556,0.016666667,12.3578472,0.0,Mar,2,5,3,6,Returning_Visitor,False,1
0,0.0,0,0.0,31,641.6558915,0.0,0.005376344,60.04472938,0.0,Sep,1,1,4,2,New_Visitor,False,1
0,0.0,0,0.0,50,1803.768849,0.001360544,0.017428305,3.609398514,0.0,Mar,2,4,7,3,Returning_Visitor,True,1
0,0.0,0,0.0,8,316.0,0.0,0.019047619,0.0,0.0,Mar,1,1,1,2,New_Visitor,True,0
4,61.25,0,0.0,21,595.75,0.038095238,0.076190476,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,0
12,-461.0327267687902,25,461.5748394093383,-134,-5777.776852824284,-0.12527752737542175,0.22946800827362784,-50.837412896754785,-0.7249063801287001,Aug,9,14,10,21,New_Visitor,True,0
1,3.0,2,34.0,41,1021.519444,0.009302326,0.017829457,0.0,0.0,Dec,1,2,3,2,New_Visitor,True,0
6,77.5,0,0.0,71,1361.780952,0.0,0.014003044,0.0,0.0,Dec,2,2,9,2,Returning_Visitor,False,0
0,0.0,0,0.0,20,2065.15,0.005,0.034444444,0.0,0.8,May,1,1,1,3,Returning_Visitor,False,0
0,0.0,2,39.66666667,89,3509.130952,0.005617978,0.015248796,42.8662809,0.0,May,2,4,3,6,Returning_Visitor,True,0
5,1023.0,0,0.0,46,4681.894444,0.008,0.024380952,0.0,0.8,May,2,2,7,13,Returning_Visitor,False,0
1,7.0,1,97.0,53,2247.608298,0.004848485,0.016751935,32.68969091,0.0,May,1,1,3,4,Returning_Visitor,False,0
7,113.75,1,28.5,15,1047.0,0.010526316,0.019298246,0.0,0.0,Dec,1,1,3,2,New_Visitor,False,1
0,0.0,0,0.0,15,1999.833333,0.015384615,0.020512821,0.0,0.0,May,2,10,7,4,Returning_Visitor,False,0
4,40.0,2,146.0,56,2866.90202,0.0,0.010451977,85.7528587,0.0,Mar,2,2,2,2,Returning_Visitor,True,0
0,0.0,0,0.0,5,164.0,0.0,0.04,0.0,0.0,May,4,1,1,1,Returning_Visitor,False,0
0,0.0,0,0.0,16,729.0,0.0125,0.040625,0.0,0.0,May,2,4,1,3,Returning_Visitor,False,0
9,199.3856838,0,0.0,38,1342.434295,0.0,0.022542075,22.02071582,0.0,Nov,2,2,2,2,Returning_Visitor,True,1
0,0.0,0,0.0,7,24.0,0.042857143,0.1,0.0,0.8,May,2,4,1,3,Returning_Visitor,False,0
-9,620.6887910771,25,470.94703736897907,-100,-4912.881255957911,-0.145695788673367,0.23371343641020473,-58.28582313134112,0.8503218305100423,Oct,9,14,10,21,New_Visitor,False,0
0,0.0,0,0.0,2,26.5,0.0,0.05,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,0
0,0.0,0,0.0,8,885.0,0.04375,0.0375,49.72830378,0.0,Nov,3,2,1,8,Returning_Visitor,False,1
8,199.625,2,10.0,81,4272.607937,0.002352941,0.018627451,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,0
5,436.0,0,0.0,7,26.0,0.066666667,0.075,0.0,0.0,May,3,2,2,13,Returning_Visitor,False,0
11,456.2333333,1,13.0,89,1904.653507,0.01827957,0.027002924,0.0,0.0,Oct,1,1,4,3,Returning_Visitor,False,0
2,37.5,0,0.0,12,375.0,0.0,0.039583333,43.99,0.0,May,2,2,3,2,Returning_Visitor,False,1
-7,794.2482074865975,25,507.4246280314944,-143,-4968.41602621606,-0.17058220483294145,-0.12655903369439925,-65.5545050057468,-0.6451045129105806,May,9,14,10,21,Returning_Visitor,False,1
2,11.0,1,0.0,35,1557.166667,0.005555556,0.024074074,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,0
13,-533.6904577151552,25,535.1097275876548,196,-4620.886010527872,-0.14957441276058694,-0.15212372078562106,-54.11033398143958,0.760116539324978,May,9,14,10,21,Returning_Visitor,False,0
0,0.0,0,0.0,15,1074.428571,0.015384615,0.021538462,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,0
7,234.9285714,10,902.5,131,6050.883117,0.002857143,0.012557561,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,0
-9,703.3803867496866,25,599.1804777697926,170,7603.397137684306,0.2068959128826871,-0.14686886996773493,-52.08536052564719,-0.6822218063617487,Dec,9,14,10,21,Returning_Visitor,True,0
1,53.0,0,0.0,10,1331.0,0.0,0.022222222,49.388,0.0,May,2,2,1,4,Returning_Visitor,True,1
3,38.0,0,0.0,83,2101.466667,0.0,0.001190476,0.0,0.0,May,2,2,1,4,New_Visitor,False,0
8,132.0,0,0.0,20,413.0,0.011111111,0.027407407,36.51581481,0.0,May,1,1,1,2,Returning_Visitor,False,1
6,128.5,0,0.0,68,1080.15,0.0,0.001715686,0.0,0.8,May,2,2,2,2,New_Visitor,False,0
0,0.0,0,0.0,9,138.5,0.022222222,0.047619048,0.0,0.6,May,1,1,2,2,Returning_Visitor,False,0
2,78.33333333,0,0.0,12,262.5,0.028571429,0.033333333,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,0
3,129.0,0,0.0,74,2378.263492,0.005333333,0.025042424,4.141458811,0.0,Nov,2,6,9,1,Returning_Visitor,False,1
0,0.0,0,0.0,36,576.8333333,0.0,0.019444444,0.0,0.0,May,4,1,1,2,Returning_Visitor,False,0
4,64.66666667,0,0.0,38,1445.666667,0.0,0.005263158,52.11335786,0.0,Nov,2,2,1,2,New_Visitor,False,1
0,0.0,0,0.0,25,711.1666667,0.0,0.016,0.0,0.0,Dec,2,2,2,3,Returning_Visitor,False,0
4,322.5,1,29.0,78,3098.992857,0.007692308,0.022124542,0.0,0.0,May,3,2,3,13,Returning_Visitor,True,0
3,168.0,0,0.0,7,296.1666667,0.0,0.011111111,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,0
1,6.0,0,0.0,2,15.0,0.0,0.066666667,0.0,0.0,Oct,2,2,9,4,Returning_Visitor,False,0
