sample_id,test_type,result_value,unit,run_date,operator_id,site_code,status
POG-2026-00222,endotoxin,328.41,ppb,2025-02-25 00:00:00,NERI_F,POG,passed
POG-2026-00223,sterility,484.27,pH,2025-02-25 00:00:00,COLOMBO_S,POG,passed
POG-2026-00224,TOC,301.86,EU/mL,2025-02-25 00:00:00,COLOMBO_S,POG,passed
POG-2026-00225,TOC,38.58,ppb,2025-02-26 00:00:00,VERDI_A,POG,passed
POG-2026-00226,endotoxin,37.88,pH,2025-02-26 00:00:00,VERDI_A,POG,passed
POG-2026-00227,TOC,475.72,pass/fail,2025-02-26 00:00:00,ROSSI_L,POG,passed
POG-2026-00228,endotoxin,148.72,uS/cm,2025-02-26 00:00:00,NERI_F,POG,passed
POG-2026-00229,TOC,46.12,uS/cm,2025-02-27 00:00:00,NERI_F,POG,pending
POG-2026-00230,TOC,299.56,pass/fail,2025-02-27 00:00:00,VERDI_A,POG,failed
POG-2026-00231,endotoxin,311.86,EU/mL,2025-02-27 00:00:00,COLOMBO_S,POG,pending
POG-2026-00232,conductivity,324.29,ppb,2025-02-27 00:00:00,VERDI_A,POG,failed
POG-2026-00233,TOC,133.77,uS/cm,2025-02-28 00:00:00,COLOMBO_S,POG,passed
POG-2026-00234,sterility,7.65,pass/fail,2025-02-28 00:00:00,COLOMBO_S,POG,passed
POG-2026-00235,conductivity,482.51,pass/fail,2025-02-28 00:00:00,VERDI_A,POG,failed
POG-2026-00236,endotoxin,125.52,EU/mL,2025-02-28 00:00:00,BIANCHI_M,POG,passed
POG-2026-00237,conductivity,338.05,EU/mL,2025-03-01 00:00:00,NERI_F,POG,passed
POG-2026-00238,pH,353.34,pH,2025-03-01 00:00:00,COLOMBO_S,POG,passed
POG-2026-00239,pH,305.04,uS/cm,2025-03-01 00:00:00,COLOMBO_S,POG,passed
POG-2026-00240,TOC,156.52,pH,2025-03-01 00:00:00,BIANCHI_M,POG,passed
POG-2026-00241,TOC,135.62,pass/fail,2025-03-02 00:00:00,ROSSI_L,POG,passed
POG-2026-00242,sterility,298.87,ppb,2025-03-02 00:00:00,BIANCHI_M,POG,passed
POG-2026-00243,conductivity,433.06,ppb,2025-03-02 00:00:00,BIANCHI_M,POG,failed
POG-2026-00244,pH,,EU/mL,2025-03-02 00:00:00,COLOMBO_S,POG,passed
POG-2026-00245,TOC,,ppb,2025-03-03 00:00:00,NERI_F,POG,passed
POG-2026-00246,conductivity,77.5,ppb,2025-03-03 00:00:00,BIANCHI_M,POG,passed
POG-2026-00247,TOC,472.37,ppb,2025-03-03 00:00:00,ROSSI_L,POG,failed
POG-2026-00248,TOC,368.29,pass/fail,2025-03-03 00:00:00,VERDI_A,POG,passed
POG-2026-00249,pH,441.51,ppb,2025-03-04 00:00:00,BIANCHI_M,POG,passed
POG-2026-00250,pH,101.4,ppb,2025-03-04 00:00:00,BIANCHI_M,POG,passed
POG-2026-00251,TOC,293.83,ppb,2025-03-04 00:00:00,ROSSI_L,POG,passed
POG-2026-00252,endotoxin,350.6,pH,2025-03-04 00:00:00,NERI_F,POG,pending
POG-2026-00253,TOC,340.09,pass/fail,2025-03-05 00:00:00,BIANCHI_M,POG,pending
POG-2026-00254,TOC,204.14,EU/mL,2025-03-05 00:00:00,BIANCHI_M,POG,passed
POG-2026-00255,sterility,7.8,pH,2025-03-05 00:00:00,NERI_F,POG,passed
POG-2026-00256,sterility,291.5,uS/cm,2025-03-05 00:00:00,ROSSI_L,POG,failed
POG-2026-00257,sterility,126.63,pass/fail,2025-03-06 00:00:00,BIANCHI_M,POG,passed
POG-2026-00258,endotoxin,225.18,pass/fail,2025-03-06 00:00:00,NERI_F,POG,passed
POG-2026-00259,endotoxin,478.79,uS/cm,2025-03-06 00:00:00,BIANCHI_M,POG,passed
POG-2026-00260,TOC,199.58,uS/cm,2025-03-06 00:00:00,VERDI_A,POG,pending
POG-2026-00261,sterility,419.92,uS/cm,2025-03-07 00:00:00,COLOMBO_S,POG,passed
POG-2026-00262,endotoxin,94.35,EU/mL,2025-03-07 00:00:00,VERDI_A,POG,passed
POG-2026-00263,pH,336.26,ppb,2025-03-07 00:00:00,BIANCHI_M,POG,failed
POG-2026-00264,TOC,488.51,pass/fail,2025-03-07 00:00:00,ROSSI_L,POG,passed
POG-2026-00265,conductivity,51.04,ppb,2025-03-08 00:00:00,COLOMBO_S,POG,passed
POG-2026-00266,TOC,4.26,ppb,2025-03-08 00:00:00,VERDI_A,POG,pending
POG-2026-00267,conductivity,216.85,uS/cm,2025-03-08 00:00:00,NERI_F,POG,passed
POG-2026-00268,sterility,46.4,EU/mL,2025-03-08 00:00:00,ROSSI_L,POG,passed
POG-2026-00269,conductivity,374.22,pH,2025-03-09 00:00:00,VERDI_A,POG,passed
POG-2026-00270,sterility,457.28,EU/mL,2025-03-09 00:00:00,NERI_F,POG,passed
POG-2026-00271,pH,217.07,ppb,2025-03-09 00:00:00,BIANCHI_M,POG,passed
POG-2026-00272,conductivity,129.43,EU/mL,2025-03-09 00:00:00,NERI_F,POG,passed
POG-2026-00273,TOC,217.26,uS/cm,2025-03-10 00:00:00,VERDI_A,POG,passed
POG-2026-00274,sterility,361.75,pH,2025-03-10 00:00:00,VERDI_A,POG,failed
POG-2026-00275,TOC,4.63,uS/cm,2025-03-10 00:00:00,BIANCHI_M,POG,passed
POG-2026-00276,endotoxin,294.77,pH,2025-03-10 00:00:00,NERI_F,POG,passed
POG-2026-00277,sterility,306.68,ppb,2025-03-11 00:00:00,NERI_F,POG,passed
POG-2026-00278,conductivity,318.88,pH,2025-03-11 00:00:00,BIANCHI_M,POG,failed
POG-2026-00279,sterility,121.09,pH,2025-03-11 00:00:00,NERI_F,POG,passed
POG-2026-00280,TOC,357.05,pH,2025-03-11 00:00:00,BIANCHI_M,POG,passed
POG-2026-00281,pH,45.79,EU/mL,2025-03-12 00:00:00,ROSSI_L,POG,passed
POG-2026-00282,sterility,99.72,EU/mL,2025-03-12 00:00:00,VERDI_A,POG,passed
POG-2026-00283,conductivity,438.75,ppb,2025-03-12 00:00:00,ROSSI_L,POG,passed
POG-2026-00284,endotoxin,369.39,pH,2025-03-12 00:00:00,COLOMBO_S,POG,failed
POG-2026-00285,pH,6.97,pass/fail,2025-03-13 00:00:00,COLOMBO_S,POG,passed
POG-2026-00286,endotoxin,124.26,ppb,2025-03-13 00:00:00,COLOMBO_S,POG,passed
POG-2026-00287,sterility,107.28,pH,2025-03-13 00:00:00,BIANCHI_M,POG,passed
POG-2026-00288,TOC,135.48,pH,2025-03-13 00:00:00,NERI_F,POG,failed
POG-2026-00289,TOC,123.86,EU/mL,2025-03-14 00:00:00,ROSSI_L,POG,passed
POG-2026-00290,conductivity,31.36,ppb,2025-03-14 00:00:00,ROSSI_L,POG,passed
POG-2026-00291,TOC,229.52,pH,2025-03-14 00:00:00,ROSSI_L,POG,passed
POG-2026-00292,pH,366.39,pH,2025-03-14 00:00:00,ROSSI_L,POG,passed
POG-2026-00293,TOC,303.41,ppb,2025-03-15 00:00:00,COLOMBO_S,POG,passed
POG-2026-00294,conductivity,336.47,pass/fail,2025-03-15 00:00:00,ROSSI_L,POG,passed
POG-2026-00295,sterility,40.67,ppb,2025-03-15 00:00:00,NERI_F,POG,passed
POG-2026-00296,sterility,475.75,ppb,2025-03-15 00:00:00,COLOMBO_S,POG,passed
POG-2026-00297,TOC,419.26,pass/fail,2025-03-16 00:00:00,ROSSI_L,POG,passed
POG-2026-00298,endotoxin,402.56,ppb,2025-03-16 00:00:00,BIANCHI_M,POG,passed
POG-2026-00299,sterility,411.51,pH,2025-03-16 00:00:00,VERDI_A,POG,passed
POG-2026-00300,TOC,466.36,ppb,2025-03-16 00:00:00,VERDI_A,POG,failed
POG-2026-00301,conductivity,272.17,pass/fail,2025-03-17 00:00:00,VERDI_A,POG,pending
POG-2026-00302,TOC,100.22,uS/cm,2025-03-17 00:00:00,COLOMBO_S,POG,pending
POG-2026-00303,sterility,308.43,ppb,2025-03-17 00:00:00,ROSSI_L,POG,pending
POG-2026-00304,conductivity,371.47,EU/mL,2025-03-17 00:00:00,COLOMBO_S,POG,passed
POG-2026-00305,TOC,368.98,pH,2025-03-18 00:00:00,NERI_F,POG,failed
POG-2026-00306,pH,260.77,pH,2025-03-18 00:00:00,BIANCHI_M,POG,passed
POG-2026-00307,conductivity,34.32,EU/mL,2025-03-18 00:00:00,BIANCHI_M,POG,passed
POG-2026-00308,pH,185.62,EU/mL,2025-03-18 00:00:00,VERDI_A,POG,passed
POG-2026-00309,endotoxin,460.39,ppb,2025-03-19 00:00:00,VERDI_A,POG,passed
POG-2026-00310,conductivity,292.27,EU/mL,2025-03-19 00:00:00,VERDI_A,POG,failed
POG-2026-00311,pH,269.21,uS/cm,2025-03-19 00:00:00,ROSSI_L,POG,passed
POG-2026-00312,sterility,134.5,pass/fail,2025-03-19 00:00:00,NERI_F,POG,passed
POG-2026-00313,sterility,184.29,EU/mL,2025-03-20 00:00:00,NERI_F,POG,pending
POG-2026-00314,endotoxin,447.68,EU/mL,2025-03-20 00:00:00,NERI_F,POG,passed
POG-2026-00315,conductivity,333.26,uS/cm,2025-03-20 00:00:00,NERI_F,POG,passed
POG-2026-00316,conductivity,393.71,pH,2025-03-20 00:00:00,VERDI_A,POG,pending
POG-2026-00317,conductivity,227.23,pH,2025-03-21 00:00:00,BIANCHI_M,POG,passed
POG-2026-00318,endotoxin,315.16,ppb,2025-03-21 00:00:00,VERDI_A,POG,passed
POG-2026-00319,conductivity,124.27,uS/cm,2025-03-21 00:00:00,NERI_F,POG,passed
POG-2026-00320,sterility,352.76,pass/fail,2025-03-21 00:00:00,VERDI_A,POG,passed
POG-2026-00321,pH,213.86,pass/fail,2025-03-22 00:00:00,NERI_F,POG,pending
POG-2026-00322,sterility,221.33,uS/cm,2025-03-22 00:00:00,COLOMBO_S,POG,passed
POG-2026-00323,sterility,324.7,pass/fail,2025-03-22 00:00:00,BIANCHI_M,POG,passed
POG-2026-00324,pH,468.15,pH,2025-03-22 00:00:00,COLOMBO_S,POG,passed
POG-2026-00325,sterility,32.1,pass/fail,2025-03-23 00:00:00,ROSSI_L,POG,passed
POG-2026-00326,endotoxin,412.39,pass/fail,2025-03-23 00:00:00,VERDI_A,POG,pending
POG-2026-00327,pH,146.26,uS/cm,2025-03-23 00:00:00,ROSSI_L,POG,passed
POG-2026-00328,sterility,222.02,uS/cm,2025-03-23 00:00:00,VERDI_A,POG,passed
POG-2026-00329,TOC,11.05,pass/fail,2025-03-24 00:00:00,COLOMBO_S,POG,passed
POG-2026-00330,sterility,150.59,EU/mL,2025-03-24 00:00:00,NERI_F,POG,failed
POG-2026-00331,endotoxin,251.37,uS/cm,2025-03-24 00:00:00,NERI_F,POG,pending
POG-2026-00332,conductivity,28.18,ppb,2025-03-24 00:00:00,VERDI_A,POG,passed
POG-2026-00333,sterility,245.6,ppb,2025-03-25 00:00:00,NERI_F,POG,passed
POG-2026-00334,conductivity,463.56,pH,2025-03-25 00:00:00,COLOMBO_S,POG,passed
POG-2026-00335,TOC,52.79,pass/fail,2025-03-25 00:00:00,NERI_F,POG,failed
POG-2026-00336,sterility,382.24,EU/mL,2025-03-25 00:00:00,COLOMBO_S,POG,passed
POG-2026-00337,pH,204.89,pH,2025-03-26 00:00:00,ROSSI_L,POG,pending
POG-2026-00338,conductivity,327.62,pass/fail,2025-03-26 00:00:00,COLOMBO_S,POG,passed
POG-2026-00339,TOC,130.19,uS/cm,2025-03-26 00:00:00,BIANCHI_M,POG,pending
POG-2026-00340,pH,79.83,ppb,2025-03-26 00:00:00,BIANCHI_M,POG,passed
POG-2026-00341,pH,80.32,EU/mL,2025-03-27 00:00:00,BIANCHI_M,POG,passed
POG-2026-00342,pH,35.34,ppb,2025-03-27 00:00:00,VERDI_A,POG,passed
POG-2026-00343,pH,92.9,uS/cm,2025-03-27 00:00:00,VERDI_A,POG,passed
POG-2026-00344,sterility,332.14,pass/fail,2025-03-27 00:00:00,VERDI_A,POG,pending
POG-2026-00345,sterility,440.86,uS/cm,2025-03-28 00:00:00,COLOMBO_S,POG,failed
POG-2026-00346,sterility,407.08,uS/cm,2025-03-28 00:00:00,VERDI_A,POG,failed
POG-2026-00347,TOC,342.6,ppb,2025-03-28 00:00:00,ROSSI_L,POG,passed
POG-2026-00348,TOC,55.3,EU/mL,2025-03-28 00:00:00,BIANCHI_M,POG,passed
POG-2026-00349,TOC,144.66,uS/cm,2025-03-29 00:00:00,COLOMBO_S,POG,failed
POG-2026-00350,endotoxin,154.97,ppb,2025-03-29 00:00:00,BIANCHI_M,POG,passed
POG-2026-00351,TOC,125.05,EU/mL,2025-03-29 00:00:00,VERDI_A,POG,passed
POG-2026-00352,sterility,257.55,pass/fail,2025-03-29 00:00:00,COLOMBO_S,POG,passed
POG-2026-00353,sterility,267.82,pass/fail,2025-03-30 00:00:00,NERI_F,POG,passed
POG-2026-00354,endotoxin,178.51,pH,2025-03-30 00:00:00,ROSSI_L,POG,passed
POG-2026-00355,endotoxin,176.96,ppb,2025-03-30 00:00:00,VERDI_A,POG,passed
POG-2026-00356,TOC,414.29,EU/mL,2025-03-30 00:00:00,VERDI_A,POG,passed
POG-2026-00357,conductivity,394.67,uS/cm,2025-03-31 00:00:00,ROSSI_L,POG,pending
POG-2026-00358,endotoxin,153.97,pass/fail,2025-03-31 00:00:00,ROSSI_L,POG,passed
POG-2026-00359,pH,456.9,EU/mL,2025-03-31 00:00:00,NERI_F,POG,passed
POG-2026-00360,sterility,476.41,ppb,2025-03-31 00:00:00,VERDI_A,POG,passed
POG-2026-00361,pH,163.44,pH,2025-04-01 00:00:00,VERDI_A,POG,failed
POG-2026-00362,sterility,177.28,pass/fail,2025-04-01 00:00:00,BIANCHI_M,POG,passed
POG-2026-00363,sterility,252.87,EU/mL,2025-04-01 00:00:00,COLOMBO_S,POG,passed
POG-2026-00364,endotoxin,470.57,EU/mL,2025-04-01 00:00:00,COLOMBO_S,POG,passed
POG-2026-00365,endotoxin,438.17,EU/mL,2025-04-02 00:00:00,BIANCHI_M,POG,passed
POG-2026-00366,pH,51.37,ppb,2025-04-02 00:00:00,COLOMBO_S,POG,passed
POG-2026-00367,sterility,196.43,ppb,2025-04-02 00:00:00,ROSSI_L,POG,failed
POG-2026-00368,pH,276.73,ppb,2025-04-02 00:00:00,COLOMBO_S,POG,pending
POG-2026-00369,conductivity,251.62,uS/cm,2025-04-03 00:00:00,COLOMBO_S,POG,passed
POG-2026-00370,pH,97.01,EU/mL,2025-04-03 00:00:00,BIANCHI_M,POG,passed
POG-2026-00371,TOC,429.42,pass/fail,2025-04-03 00:00:00,NERI_F,POG,pending
POG-2026-00372,pH,338.5,ppb,2025-04-03 00:00:00,COLOMBO_S,POG,passed
POG-2026-00373,TOC,418.97,ppb,2025-04-04 00:00:00,COLOMBO_S,POG,failed
POG-2026-00374,TOC,429.4,EU/mL,2025-04-04 00:00:00,NERI_F,POG,passed
POG-2026-00375,TOC,374.2,ppb,2025-04-04 00:00:00,BIANCHI_M,POG,pending
POG-2026-00376,conductivity,219.66,uS/cm,2025-04-04 00:00:00,NERI_F,POG,failed
POG-2026-00377,pH,305.31,uS/cm,2025-04-05 00:00:00,BIANCHI_M,POG,pending
POG-2026-00378,pH,80.27,ppb,2025-04-05 00:00:00,ROSSI_L,POG,failed
POG-2026-00379,conductivity,336.86,EU/mL,2025-04-05 00:00:00,BIANCHI_M,POG,passed
POG-2026-00380,sterility,89.71,EU/mL,2025-04-05 00:00:00,ROSSI_L,POG,pending
POG-2026-00381,endotoxin,347.01,EU/mL,2025-04-06 00:00:00,ROSSI_L,POG,passed
POG-2026-00382,pH,114.88,pH,2025-04-06 00:00:00,BIANCHI_M,POG,passed
POG-2026-00383,endotoxin,58.86,ppb,2025-04-06 00:00:00,VERDI_A,POG,failed
POG-2026-00384,conductivity,82.73,EU/mL,2025-04-06 00:00:00,BIANCHI_M,POG,failed
POG-2026-00385,sterility,1.1,uS/cm,2025-04-07 00:00:00,COLOMBO_S,POG,pending
POG-2026-00386,sterility,359.4,pass/fail,2025-04-07 00:00:00,COLOMBO_S,POG,passed
POG-2026-00387,sterility,366.23,pass/fail,2025-04-07 00:00:00,VERDI_A,POG,failed
POG-2026-00388,conductivity,257.52,EU/mL,2025-04-07 00:00:00,ROSSI_L,POG,failed
POG-2026-00389,TOC,80.77,pass/fail,2025-04-08 00:00:00,VERDI_A,POG,passed
POG-2026-00390,TOC,41.87,pass/fail,2025-04-08 00:00:00,COLOMBO_S,POG,passed
POG-2026-00391,endotoxin,9.66,pH,2025-04-08 00:00:00,VERDI_A,POG,passed
POG-2026-00392,TOC,82.96,uS/cm,2025-04-08 00:00:00,BIANCHI_M,POG,passed
POG-2026-00393,TOC,445.44,uS/cm,2025-04-09 00:00:00,VERDI_A,POG,pending
POG-2026-00394,sterility,120.84,pH,2025-04-09 00:00:00,ROSSI_L,POG,passed
POG-2026-00395,sterility,177.2,pH,2025-04-09 00:00:00,BIANCHI_M,POG,failed
POG-2026-00396,endotoxin,52.76,pass/fail,2025-04-09 00:00:00,NERI_F,POG,pending
POG-2026-00397,pH,111.26,ppb,2025-04-10 00:00:00,COLOMBO_S,POG,passed
POG-2026-00398,endotoxin,259.66,pass/fail,2025-04-10 00:00:00,COLOMBO_S,POG,failed
POG-2026-00399,endotoxin,303.92,pH,2025-04-10 00:00:00,VERDI_A,POG,passed
POG-2026-00400,conductivity,122.75,uS/cm,2025-04-10 00:00:00,BIANCHI_M,POG,pending
POG-2026-00401,conductivity,28.96,pass/fail,2025-04-11 00:00:00,NERI_F,POG,passed
POG-2026-00402,endotoxin,195.58,ppb,2025-04-11 00:00:00,BIANCHI_M,POG,pending
POG-2026-00403,endotoxin,117.18,pass/fail,2025-04-11 00:00:00,COLOMBO_S,POG,passed
POG-2026-00404,endotoxin,109.86,EU/mL,2025-04-11 00:00:00,BIANCHI_M,POG,passed
POG-2026-00405,TOC,479.94,pass/fail,2025-04-12 00:00:00,NERI_F,POG,failed
POG-2026-00406,conductivity,308.19,pH,2025-04-12 00:00:00,VERDI_A,POG,passed
POG-2026-00407,endotoxin,278.48,uS/cm,2025-04-12 00:00:00,ROSSI_L,POG,passed
POG-2026-00408,sterility,207.95,uS/cm,2025-04-12 00:00:00,BIANCHI_M,POG,passed
POG-2026-00409,sterility,214.53,pH,2025-04-13 00:00:00,ROSSI_L,POG,failed
POG-2026-00410,TOC,270.5,EU/mL,2025-04-13 00:00:00,COLOMBO_S,POG,passed
POG-2026-00411,TOC,348.25,pH,2025-04-13 00:00:00,VERDI_A,POG,passed
POG-2026-00412,pH,351.1,pass/fail,2025-04-13 00:00:00,VERDI_A,POG,passed
POG-2026-00413,pH,85.93,pH,2025-04-14 00:00:00,BIANCHI_M,POG,passed
POG-2026-00414,pH,250.11,pH,2025-04-14 00:00:00,VERDI_A,POG,passed
POG-2026-00415,TOC,206.04,EU/mL,2025-04-14 00:00:00,BIANCHI_M,POG,passed
POG-2026-00416,TOC,435.28,pass/fail,2025-04-14 00:00:00,BIANCHI_M,POG,passed
POG-2026-00417,TOC,315.75,ppb,2025-04-15 00:00:00,ROSSI_L,POG,passed
POG-2026-00418,sterility,266.3,ppb,2025-04-15 00:00:00,VERDI_A,POG,passed
POG-2026-00419,TOC,57.79,uS/cm,2025-04-15 00:00:00,BIANCHI_M,POG,pending
POG-2026-00420,sterility,,pH,2025-04-15 00:00:00,ROSSI_L,POG,passed
POG-2026-00421,pH,58.69,uS/cm,2025-04-16 00:00:00,NERI_F,POG,passed
POG-2026-00422,pH,168.67,EU/mL,2025-04-16 00:00:00,ROSSI_L,POG,failed
POG-2026-00423,pH,71.51,ppb,2025-04-16 00:00:00,ROSSI_L,POG,passed
POG-2026-00424,endotoxin,346.07,pH,2025-04-16 00:00:00,BIANCHI_M,POG,failed
POG-2026-00425,endotoxin,103.21,EU/mL,2025-04-17 00:00:00,COLOMBO_S,POG,passed
POG-2026-00426,conductivity,195.99,EU/mL,2025-04-17 00:00:00,COLOMBO_S,POG,passed
POG-2026-00427,conductivity,447.85,pH,2025-04-17 00:00:00,COLOMBO_S,POG,passed
POG-2026-00428,conductivity,102.24,EU/mL,2025-04-17 00:00:00,ROSSI_L,POG,failed
POG-2026-00429,endotoxin,253.95,pH,2025-04-18 00:00:00,BIANCHI_M,POG,failed
POG-2026-00430,endotoxin,209.69,pH,2025-04-18 00:00:00,VERDI_A,POG,passed
POG-2026-00431,conductivity,9.16,pass/fail,2025-04-18 00:00:00,ROSSI_L,POG,passed
POG-2026-00432,conductivity,396.4,uS/cm,2025-04-18 00:00:00,ROSSI_L,POG,pending
POG-2026-00433,TOC,34.62,EU/mL,2025-04-19 00:00:00,BIANCHI_M,POG,passed
POG-2026-00434,conductivity,237.18,EU/mL,2025-04-19 00:00:00,NERI_F,POG,passed
POG-2026-00435,TOC,280.38,pass/fail,2025-04-19 00:00:00,ROSSI_L,POG,pending
POG-2026-00436,sterility,314.25,pass/fail,2025-04-19 00:00:00,NERI_F,POG,failed
POG-2026-00437,endotoxin,344.35,pass/fail,2025-04-20 00:00:00,NERI_F,POG,passed
POG-2026-00438,conductivity,126.71,ppb,2025-04-20 00:00:00,COLOMBO_S,POG,failed
POG-2026-00439,endotoxin,5.09,ppb,2025-04-20 00:00:00,BIANCHI_M,POG,pending
POG-2026-00440,endotoxin,361.75,ppb,2025-04-20 00:00:00,NERI_F,POG,passed
POG-2026-00441,endotoxin,267.87,pH,2025-04-21 00:00:00,BIANCHI_M,POG,passed
POG-2026-00442,sterility,418.08,EU/mL,2025-04-21 00:00:00,COLOMBO_S,POG,passed
POG-2026-00443,pH,410.71,uS/cm,2025-04-21 00:00:00,BIANCHI_M,POG,pending
POG-2026-00444,conductivity,421.68,pH,2025-04-21 00:00:00,ROSSI_L,POG,failed
POG-2026-00445,pH,242.6,EU/mL,2025-04-22 00:00:00,NERI_F,POG,passed
POG-2026-00446,pH,166.88,EU/mL,2025-04-22 00:00:00,BIANCHI_M,POG,pending
POG-2026-00447,pH,395.8,pass/fail,2025-04-22 00:00:00,VERDI_A,POG,passed
POG-2026-00448,endotoxin,225.7,pass/fail,2025-04-22 00:00:00,BIANCHI_M,POG,passed
POG-2026-00449,TOC,91.8,pH,2025-04-23 00:00:00,NERI_F,POG,passed
POG-2026-00450,endotoxin,427.5,pass/fail,2025-04-23 00:00:00,COLOMBO_S,POG,passed
POG-2026-00451,endotoxin,441.29,EU/mL,2025-04-23 00:00:00,COLOMBO_S,POG,pending
POG-2026-00452,pH,233.21,pass/fail,2025-04-23 00:00:00,NERI_F,POG,passed
POG-2026-00453,endotoxin,37.94,ppb,2025-04-24 00:00:00,ROSSI_L,POG,failed
POG-2026-00454,pH,193.97,pass/fail,2025-04-24 00:00:00,ROSSI_L,POG,passed
POG-2026-00455,TOC,401.79,EU/mL,2025-04-24 00:00:00,COLOMBO_S,POG,passed
POG-2026-00456,conductivity,450.9,pH,2025-04-24 00:00:00,COLOMBO_S,POG,pending
POG-2026-00457,pH,101.82,uS/cm,2025-04-25 00:00:00,NERI_F,POG,passed
POG-2026-00458,TOC,33.58,pass/fail,2025-04-25 00:00:00,ROSSI_L,POG,passed
POG-2026-00459,conductivity,438.69,EU/mL,2025-04-25 00:00:00,COLOMBO_S,POG,passed
POG-2026-00460,sterility,194.76,uS/cm,2025-04-25 00:00:00,ROSSI_L,POG,pending
POG-2026-00461,pH,270.93,uS/cm,2025-04-26 00:00:00,COLOMBO_S,POG,passed
POG-2026-00462,pH,484.04,ppb,2025-04-26 00:00:00,BIANCHI_M,POG,passed
POG-2026-00463,sterility,33.38,uS/cm,2025-04-26 00:00:00,VERDI_A,POG,passed
POG-2026-00464,sterility,324.19,EU/mL,2025-04-26 00:00:00,BIANCHI_M,POG,passed
POG-2026-00465,pH,37.15,EU/mL,2025-04-27 00:00:00,COLOMBO_S,POG,failed
POG-2026-00466,sterility,187.8,pass/fail,2025-04-27 00:00:00,VERDI_A,POG,passed
POG-2026-00467,endotoxin,401.93,pass/fail,2025-04-27 00:00:00,VERDI_A,POG,passed
POG-2026-00468,conductivity,216.79,pass/fail,2025-04-27 00:00:00,COLOMBO_S,POG,passed
POG-2026-00469,conductivity,498.59,uS/cm,2025-04-28 00:00:00,COLOMBO_S,POG,passed
POG-2026-00470,conductivity,279.57,uS/cm,2025-04-28 00:00:00,ROSSI_L,POG,pending
POG-2026-00471,endotoxin,160.65,ppb,2025-04-28 00:00:00,COLOMBO_S,POG,passed
POG-2026-00472,sterility,110.13,pass/fail,2025-04-28 00:00:00,NERI_F,POG,pending
POG-2026-00473,TOC,175.33,pH,2025-04-29 00:00:00,COLOMBO_S,POG,passed
POG-2026-00474,sterility,186.33,ppb,2025-04-29 00:00:00,NERI_F,POG,passed
POG-2026-00475,pH,34.45,pH,2025-04-29 00:00:00,COLOMBO_S,POG,pending
POG-2026-00476,conductivity,184.85,uS/cm,2025-04-29 00:00:00,ROSSI_L,POG,passed
POG-2026-00477,sterility,232.17,ppb,2025-04-30 00:00:00,NERI_F,POG,failed
POG-2026-00478,TOC,361.4,ppb,2025-04-30 00:00:00,BIANCHI_M,POG,pending
POG-2026-00479,pH,328.4,EU/mL,2025-04-30 00:00:00,NERI_F,POG,passed
POG-2026-00480,endotoxin,354.41,uS/cm,2025-04-30 00:00:00,ROSSI_L,POG,passed
POG-2026-00481,endotoxin,4.28,uS/cm,2025-05-01 00:00:00,NERI_F,POG,failed
POG-2026-00482,TOC,108.91,ppb,2025-05-01 00:00:00,COLOMBO_S,POG,passed
POG-2026-00483,pH,330.88,uS/cm,2025-05-01 00:00:00,COLOMBO_S,POG,passed
POG-2026-00484,conductivity,242.05,ppb,2025-05-01 00:00:00,ROSSI_L,POG,passed
POG-2026-00485,sterility,2.76,EU/mL,2025-05-02 00:00:00,VERDI_A,POG,passed
POG-2026-00486,pH,402.27,ppb,2025-05-02 00:00:00,COLOMBO_S,POG,failed
POG-2026-00487,endotoxin,386.43,uS/cm,2025-05-02 00:00:00,BIANCHI_M,POG,passed
POG-2026-00488,TOC,274.25,uS/cm,2025-05-02 00:00:00,ROSSI_L,POG,passed
POG-2026-00489,TOC,33.33,ppb,2025-05-03 00:00:00,NERI_F,POG,passed
POG-2026-00490,sterility,383.28,ppb,2025-05-03 00:00:00,NERI_F,POG,passed
POG-2026-00491,TOC,291.9,ppb,2025-05-03 00:00:00,BIANCHI_M,POG,passed
POG-2026-00492,TOC,391.0,pass/fail,2025-05-03 00:00:00,COLOMBO_S,POG,failed
POG-2026-00493,pH,375.9,uS/cm,2025-05-04 00:00:00,ROSSI_L,POG,passed
POG-2026-00494,conductivity,401.52,uS/cm,2025-05-04 00:00:00,BIANCHI_M,POG,failed
POG-2026-00495,sterility,259.05,pass/fail,2025-05-04 00:00:00,COLOMBO_S,POG,pending
POG-2026-00496,pH,70.25,ppb,2025-05-04 00:00:00,ROSSI_L,POG,passed
POG-2026-00497,conductivity,335.61,EU/mL,2025-05-05 00:00:00,NERI_F,POG,passed
POG-2026-00498,pH,310.27,ppb,2025-05-05 00:00:00,ROSSI_L,POG,passed
POG-2026-00499,pH,371.15,ppb,2025-05-05 00:00:00,VERDI_A,POG,passed
POG-2026-00500,TOC,85.02,pass/fail,2025-05-05 00:00:00,ROSSI_L,POG,pending
POG-2026-00501,conductivity,97.57,uS/cm,2025-05-06 00:00:00,VERDI_A,POG,pending
POG-2026-00502,sterility,445.22,ppb,2025-05-06 00:00:00,ROSSI_L,POG,passed
POG-2026-00503,sterility,375.01,uS/cm,2025-05-06 00:00:00,VERDI_A,POG,passed
POG-2026-00504,conductivity,454.12,pH,2025-05-06 00:00:00,NERI_F,POG,pending
